domain,reference_tier,operator,family,n_stacks,exact_agreement,within_one_slice_agreement,mean_absolute_displacement,median_absolute_displacement,p90_absolute_displacement
TBF,REF-B_fixed_ten_diagnostic,Wavelet W1,wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,Wavelet W2,wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,Wavelet W3,wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,Wavelet Detail Energy (db1),wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,Curvelet Transform Sharpness Index,wavelet_alias,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,DCT Focus Measure,frequency,182,0.3956043956043956,0.5769230769230769,2.7472527472527473,1.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Intensity Skewness Index,statistical,182,0.005494505494505495,0.016483516483516484,6.1098901098901095,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,Squared Gradient,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Gradient Squared Energy,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Mean Intensity,statistical,182,0.0,0.005494505494505495,6.016483516483516,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,Intensity Variance,statistical,182,0.8626373626373627,0.9945054945054945,0.17582417582417584,0.0,1.0
TBF,REF-B_fixed_ten_diagnostic,Intensity Range Index,statistical,182,0.4010989010989011,0.978021978021978,0.6208791208791209,1.0,1.0
TBF,REF-B_fixed_ten_diagnostic,Maximal Intensity,statistical,182,0.4065934065934066,0.978021978021978,0.6153846153846154,1.0,1.0
TBF,REF-B_fixed_ten_diagnostic,Laplacian Energy,laplacian,182,0.0989010989010989,0.21978021978021978,4.664835164835165,5.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Mean Absolute Laplacian,laplacian,182,0.01098901098901099,0.01098901098901099,6.010989010989011,6.0,8.0
TBF,REF-B_fixed_ten_diagnostic,Spatial Frequency,gradient,182,0.17032967032967034,0.2857142857142857,4.2967032967032965,5.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Modified Tenengrad,gradient,182,0.9945054945054945,1.0,0.005494505494505495,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Absolute Central Moment 2,statistical,182,0.8626373626373627,0.9945054945054945,0.17582417582417584,0.0,1.0
TBF,REF-B_fixed_ten_diagnostic,Absolute Central Moment 4,statistical,182,0.8241758241758241,0.9945054945054945,0.2087912087912088,0.0,1.0
TBF,REF-B_fixed_ten_diagnostic,Image Power,statistical,182,0.2802197802197802,0.5164835164835165,2.8131868131868134,1.0,7.0
TBF,REF-C_fixed_disjoint_four,Tenengrad,gradient,182,0.9065934065934066,1.0,0.09340659340659341,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Brenner Gradient,gradient,182,0.9065934065934066,1.0,0.09340659340659341,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Variance of Laplacian,laplacian,182,0.11538461538461539,0.22527472527472528,4.582417582417582,5.0,7.0
TBF,REF-C_fixed_disjoint_four,Sum Modified Laplacian,laplacian,182,0.18681318681318682,0.3076923076923077,4.071428571428571,5.0,7.0
TBF,REF-C_fixed_disjoint_four,Energy of Gradient,gradient,182,0.9065934065934066,1.0,0.09340659340659341,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Variance of Gradient,gradient,182,0.8681318681318682,1.0,0.13186813186813187,0.0,1.0
TBF,REF-C_fixed_disjoint_four,Fourier High Frequency Energy Ratio,frequency,182,0.19230769230769232,0.29120879120879123,4.027472527472527,5.0,7.0
TBF,REF-C_fixed_disjoint_four,Roberts Focus Measure,gradient,182,0.3076923076923077,0.4725274725274725,3.269230769230769,3.0,7.0
TBF,REF-C_fixed_disjoint_four,Wavelet W1,wavelet,182,0.0,0.0,6.043956043956044,6.0,7.0
TBF,REF-C_fixed_disjoint_four,Wavelet W2,wavelet,182,0.0,0.0,6.043956043956044,6.0,7.0
TBF,REF-C_fixed_disjoint_four,Wavelet W3,wavelet,182,0.0,0.0,6.043956043956044,6.0,7.0
TBF,REF-C_fixed_disjoint_four,Wavelet Detail Energy (db1),wavelet,182,0.0,0.0,6.043956043956044,6.0,7.0
TBF,REF-C_fixed_disjoint_four,Curvelet Transform Sharpness Index,wavelet_alias,182,0.0,0.0,6.043956043956044,6.0,7.0
TBF,REF-C_fixed_disjoint_four,DCT Focus Measure,frequency,182,0.4340659340659341,0.5824175824175825,2.6648351648351647,1.0,7.0
TBF,REF-C_fixed_disjoint_four,Intensity Skewness Index,statistical,182,0.01098901098901099,0.016483516483516484,6.038461538461538,6.0,7.0
TBF,REF-C_fixed_disjoint_four,Squared Gradient,gradient,182,0.9065934065934066,1.0,0.09340659340659341,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Gradient Squared Energy,gradient,182,0.9065934065934066,1.0,0.09340659340659341,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Mean Intensity,statistical,182,0.0,0.005494505494505495,5.934065934065934,6.0,7.0
TBF,REF-C_fixed_disjoint_four,Intensity Variance,statistical,182,0.945054945054945,0.9945054945054945,0.09340659340659341,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Intensity Range Index,statistical,182,0.4725274725274725,0.989010989010989,0.5384615384615384,1.0,1.0
TBF,REF-C_fixed_disjoint_four,Maximal Intensity,statistical,182,0.47802197802197804,0.989010989010989,0.532967032967033,1.0,1.0
TBF,REF-C_fixed_disjoint_four,Laplacian Energy,laplacian,182,0.11538461538461539,0.22527472527472528,4.582417582417582,5.0,7.0
TBF,REF-C_fixed_disjoint_four,Mean Absolute Laplacian,laplacian,182,0.01098901098901099,0.01098901098901099,5.928571428571429,6.0,7.0
TBF,REF-C_fixed_disjoint_four,Spatial Frequency,gradient,182,0.19230769230769232,0.29120879120879123,4.214285714285714,5.0,7.0
TBF,REF-C_fixed_disjoint_four,Modified Tenengrad,gradient,182,0.9120879120879121,1.0,0.08791208791208792,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Absolute Central Moment 2,statistical,182,0.945054945054945,0.9945054945054945,0.09340659340659341,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Absolute Central Moment 4,statistical,182,0.9065934065934066,0.9945054945054945,0.12637362637362637,0.0,0.0
TBF,REF-C_fixed_disjoint_four,Image Power,statistical,182,0.3131868131868132,0.5164835164835165,2.730769230769231,1.0,6.900000000000006
