domain,operator,family,criterion,raw_value,normalized_value,unit,sample_count,reference_tier,runtime_protocol,candidate_pool
PBS,DCT Focus Measure,frequency,fwhm,5.701298701298701,0.3220858895705521,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,DCT Focus Measure,frequency,noise_level,0.07663077902454112,0.31841018536548577,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,DCT Focus Measure,frequency,steep_to_gradual_slope_ratio,1.483186714780585,0.2819509792365243,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,DCT Focus Measure,frequency,execution_time_per_slice,0.076034694,0.049861974758132914,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,DCT Focus Measure,frequency,steep_slope_width,10.662337662337663,0.8796747967479676,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,DCT Focus Measure,frequency,curvature_at_peak,0.3932369479122417,0.011128083480454617,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,DCT Focus Measure,frequency,rrmse_under_additive_noise,0.20245852789646074,0.20494117012548743,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,absolute_peak_localization_error,7.8311688311688314,1.0,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,range_around_global_maximum,1.0389610389610389,0.0,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,false_maxima_count,0.06493506493506493,0.0,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,fwhm,9.194805194805195,0.7346625766871165,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,noise_level,0.010852209115025711,0.0,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,steep_to_gradual_slope_ratio,1.0034702076353867,0.5102872193418898,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,execution_time_per_slice,0.054850034,0.03477472013222291,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Intensity Skewness Index,statistical,steep_slope_width,8.402597402597403,0.5967479674796747,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,curvature_at_peak,0.009889503547145545,1.0,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Skewness Index,statistical,rrmse_under_additive_noise,0.004001539162872106,0.0,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,absolute_peak_localization_error,0.4675324675324675,0.030769230769230767,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Squared Gradient,gradient,range_around_global_maximum,1.1688311688311688,0.21739130434782608,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,false_maxima_count,0.37662337662337664,0.13714285714285715,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,fwhm,3.896103896103896,0.10889570552147236,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,noise_level,0.08688721657073921,0.3680578773838257,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,steep_to_gradual_slope_ratio,2.3494709832162735,0.10584057751174109,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,execution_time_per_slice,0.028874737,0.016275677909093695,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Squared Gradient,gradient,steep_slope_width,11.077922077922079,0.9317073170731708,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,curvature_at_peak,0.5589063049611277,0.003566284300963227,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Squared Gradient,gradient,rrmse_under_additive_noise,0.12941351299377377,0.12950955684989665,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,absolute_peak_localization_error,0.4675324675324675,0.030769230769230767,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,range_around_global_maximum,1.1688311688311688,0.21739130434782608,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,false_maxima_count,0.37662337662337664,0.13714285714285715,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,fwhm,3.896103896103896,0.10889570552147236,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,noise_level,0.08688721657073921,0.3680578773838257,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,steep_to_gradual_slope_ratio,2.3494709832162735,0.10584057751174109,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,execution_time_per_slice,0.033474542,0.019551559101642173,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Gradient Squared Energy,gradient,steep_slope_width,11.077922077922079,0.9317073170731708,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,curvature_at_peak,0.5589063049611277,0.003566284300963227,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Gradient Squared Energy,gradient,rrmse_under_additive_noise,0.12941351299377377,0.12950955684989665,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,absolute_peak_localization_error,2.2337662337662336,0.2632478632478632,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Mean Intensity,statistical,range_around_global_maximum,1.4155844155844155,0.6304347826086955,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,false_maxima_count,1.896103896103896,0.8057142857142858,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,fwhm,7.688311688311688,0.5567484662576686,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,noise_level,0.15172305385205503,0.6819046362213702,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,steep_to_gradual_slope_ratio,1.2870501412528257,0.35473864347655315,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,execution_time_per_slice,0.006474804,0.0003229322537787493,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Mean Intensity,statistical,steep_slope_width,5.454545454545454,0.2276422764227642,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,curvature_at_peak,0.41711041881479916,0.00966797041171302,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Intensity,statistical,rrmse_under_additive_noise,0.3362230092052329,0.3430761357701057,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,absolute_peak_localization_error,1.5584415584415585,0.17435897435897435,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Intensity Variance,statistical,range_around_global_maximum,1.2857142857142858,0.41304347826086973,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,false_maxima_count,1.6883116883116882,0.7142857142857143,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,fwhm,7.766233766233766,0.5659509202453987,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,noise_level,0.12493541944876353,0.5522354195207339,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,steep_to_gradual_slope_ratio,1.251578300080246,0.3703385046076326,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,execution_time_per_slice,0.021645194,0.011126954442681426,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Intensity Variance,statistical,steep_slope_width,6.714285714285714,0.3853658536585366,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,curvature_at_peak,0.37781463703622986,0.01216942368401225,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Variance,statistical,rrmse_under_additive_noise,0.41980635441049813,0.429390398012413,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,absolute_peak_localization_error,1.6363636363636365,0.18461538461538463,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,range_around_global_maximum,1.2597402597402598,0.36956521739130455,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,false_maxima_count,1.5844155844155845,0.6685714285714287,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,fwhm,7.441558441558442,0.5276073619631902,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,noise_level,0.1726518582369734,0.7832133830190998,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,steep_to_gradual_slope_ratio,1.5239094821661916,0.2691873912108464,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,execution_time_per_slice,0.010780621,0.0033894415794687525,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Intensity Range Index,statistical,steep_slope_width,4.5064935064935066,0.10894308943089433,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,curvature_at_peak,0.41127249189030984,0.010009363113152548,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Intensity Range Index,statistical,rrmse_under_additive_noise,0.9408440663431455,0.9674519651277396,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,absolute_peak_localization_error,1.7792207792207793,0.20341880341880342,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,range_around_global_maximum,1.2857142857142858,0.41304347826086973,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,false_maxima_count,1.8311688311688312,0.7771428571428572,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,fwhm,7.896103896103896,0.5812883435582821,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,noise_level,0.21743658654004983,1.0,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,steep_to_gradual_slope_ratio,1.5331697344624993,0.266379605866554,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,execution_time_per_slice,0.006021360999999999,0.0,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Maximal Intensity,statistical,steep_slope_width,4.038961038961039,0.05040650406504071,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,curvature_at_peak,0.49190730883802175,0.006010965820550376,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Maximal Intensity,statistical,rrmse_under_additive_noise,0.972362306362901,1.0,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,absolute_peak_localization_error,5.935064935064935,0.7504273504273504,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,range_around_global_maximum,1.155844155844156,0.19565217391304365,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,false_maxima_count,2.3376623376623376,1.0,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,fwhm,8.922077922077921,0.7024539877300613,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,noise_level,0.1785223189826947,0.8116301530522155,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,steep_to_gradual_slope_ratio,1.5417343941095878,0.263812754018742,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,execution_time_per_slice,0.159329742,0.10918289840068353,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Laplacian Energy,laplacian,steep_slope_width,3.6363636363636362,0.0,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,curvature_at_peak,0.3382013468758179,0.01527944296503766,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Laplacian Energy,laplacian,rrmse_under_additive_noise,0.3927254359115985,0.4014246651820724,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,absolute_peak_localization_error,5.2727272727272725,0.6632478632478632,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,range_around_global_maximum,1.155844155844156,0.19565217391304365,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,false_maxima_count,2.2467532467532467,0.9600000000000001,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,fwhm,9.155844155844155,0.7300613496932514,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,noise_level,0.17940348009503246,0.8158955342166628,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,steep_to_gradual_slope_ratio,1.491508757241668,0.2792859695898398,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,execution_time_per_slice,0.162633992,0.11153611346751317,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Mean Absolute Laplacian,laplacian,steep_slope_width,3.948051948051948,0.03902439024390245,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,curvature_at_peak,0.3489057835976025,0.014369411107109575,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Mean Absolute Laplacian,laplacian,rrmse_under_additive_noise,0.42309389303340156,0.43278535032177723,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,absolute_peak_localization_error,0.45454545454545453,0.029059829059829057,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,range_around_global_maximum,1.2207792207792207,0.30434782608695654,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,false_maxima_count,0.974025974025974,0.4,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,fwhm,4.194805194805195,0.14417177914110427,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,noise_level,0.08078633057805704,0.3385257023533282,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,steep_to_gradual_slope_ratio,1.8548470140807942,0.18624639460101974,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,execution_time_per_slice,0.048251134,0.03007512691000845,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Spatial Frequency,gradient,steep_slope_width,8.896103896103897,0.6585365853658537,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,curvature_at_peak,0.4287815280722133,0.009013332267122398,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Spatial Frequency,gradient,rrmse_under_additive_noise,0.280330330965548,0.2853572771247931,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,absolute_peak_localization_error,0.4935064935064935,0.034188034188034185,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,range_around_global_maximum,1.1428571428571428,0.17391304347826086,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,false_maxima_count,0.3246753246753247,0.11428571428571428,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,fwhm,3.844155844155844,0.10276073619631898,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,noise_level,0.08595263203073997,0.3635338927938563,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,steep_to_gradual_slope_ratio,2.4444367462769803,0.09412648457606813,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,execution_time_per_slice,0.34321651400000003,0.2401430625713929,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Modified Tenengrad,gradient,steep_slope_width,11.233766233766234,0.9512195121951219,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,curvature_at_peak,0.570873304051057,0.003190028856440942,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Modified Tenengrad,gradient,rrmse_under_additive_noise,0.12388907173649849,0.12380461562923056,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,absolute_peak_localization_error,1.5584415584415585,0.17435897435897435,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,range_around_global_maximum,1.2857142857142858,0.41304347826086973,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,false_maxima_count,1.6883116883116882,0.7142857142857143,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,fwhm,7.766233766233766,0.5659509202453987,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,noise_level,0.12493541944876353,0.5522354195207339,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,steep_to_gradual_slope_ratio,1.251578300080246,0.3703385046076326,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,execution_time_per_slice,0.030468139999999998,0.017410464909814446,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Absolute Central Moment 2,statistical,steep_slope_width,6.714285714285714,0.3853658536585366,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,curvature_at_peak,0.37781463703622986,0.01216942368401225,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 2,statistical,rrmse_under_additive_noise,0.41980635441049813,0.429390398012413,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,absolute_peak_localization_error,1.5324675324675325,0.17094017094017094,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,range_around_global_maximum,1.2987012987012987,0.43478260869565216,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,false_maxima_count,1.6623376623376624,0.7028571428571431,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,fwhm,7.246753246753247,0.5046012269938651,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,noise_level,0.13356645175398632,0.5940151146400091,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,steep_to_gradual_slope_ratio,1.4849962212893173,0.28136897054980065,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,execution_time_per_slice,0.096638436,0.06453551220459447,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Absolute Central Moment 4,statistical,steep_slope_width,6.324675324675325,0.33658536585365856,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,curvature_at_peak,0.44940203429690645,0.007939826209430245,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Absolute Central Moment 4,statistical,rrmse_under_additive_noise,0.45228566652726254,0.4629309060719009,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,absolute_peak_localization_error,1.948051948051948,0.22564102564102562,slices,77,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
PBS,Image Power,statistical,range_around_global_maximum,1.2987012987012987,0.43478260869565216,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,false_maxima_count,1.9090909090909092,0.8114285714285716,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,fwhm,7.402597402597403,0.5230061349693251,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,noise_level,0.14888833766035653,0.6681828038784221,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,steep_to_gradual_slope_ratio,1.4410316834556676,0.2959233645136396,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,execution_time_per_slice,0.015444026,0.0067106173103391965,seconds/slice,77,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
PBS,Image Power,statistical,steep_slope_width,5.3896103896103895,0.21951219512195122,slices,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,curvature_at_peak,0.4593481351422891,0.007456486869065937,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
PBS,Image Power,statistical,rrmse_under_additive_noise,0.3495965121367042,0.35688659090671776,dimensionless,77,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,absolute_peak_localization_error,0.02631578947368421,0.0038610038610038607,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Tenengrad,gradient,range_around_global_maximum,1.368421052631579,0.19512195121951217,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,false_maxima_count,0.02631578947368421,0.0,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,fwhm,3.973684210526316,0.09536082474226805,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,noise_level,0.05259232715809527,0.16320618343260898,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,steep_to_gradual_slope_ratio,2.379652692366589,0.2980313474299065,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,execution_time_per_slice,0.033831881,0.02030543789939897,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Tenengrad,gradient,steep_slope_width,12.578947368421053,0.9965635738831616,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,curvature_at_peak,0.5626648606434367,0.027042338202439373,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Tenengrad,gradient,rrmse_under_additive_noise,0.1114814161763925,0.06690990041495035,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,absolute_peak_localization_error,0.02631578947368421,0.0038610038610038607,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,range_around_global_maximum,1.368421052631579,0.19512195121951217,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,false_maxima_count,0.02631578947368421,0.0,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,fwhm,3.9210526315789473,0.09020618556701031,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,noise_level,0.053175423142763314,0.1689597017740733,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,steep_to_gradual_slope_ratio,2.432676540627154,0.2886288989195982,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,execution_time_per_slice,0.014977719,0.006634306035119847,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Brenner Gradient,gradient,steep_slope_width,12.578947368421053,0.9965635738831616,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,curvature_at_peak,0.5722261014893623,0.025668332390006123,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Brenner Gradient,gradient,rrmse_under_additive_noise,0.12250390359969889,0.07379168447362981,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,absolute_peak_localization_error,0.0,0.0,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,range_around_global_maximum,1.263157894736842,0.09756097560975599,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,false_maxima_count,0.9473684210526315,0.813953488372093,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,fwhm,3.0526315789473686,0.0051546391752577475,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,noise_level,0.09600882561507766,0.5916049835660273,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,steep_to_gradual_slope_ratio,4.06572373004662,0.11913886493947223,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,execution_time_per_slice,0.016623458,0.007827629550807623,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Variance of Laplacian,laplacian,steep_slope_width,10.0,0.6597938144329897,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,curvature_at_peak,0.8139585082395335,0.0016547632436251538,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Variance of Laplacian,laplacian,rrmse_under_additive_noise,1.6060028658165117,1.0,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,absolute_peak_localization_error,0.0,0.0,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,range_around_global_maximum,1.263157894736842,0.09756097560975599,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,false_maxima_count,1.0263157894736843,0.8837209302325582,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,fwhm,3.0526315789473686,0.0051546391752577475,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,noise_level,0.09602726899206146,0.5917869678542834,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,steep_to_gradual_slope_ratio,4.051827094512891,0.12000480645727513,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,execution_time_per_slice,0.031709979,0.01876684912281597,seconds/slice,38,not_reference_dependent,r07b_corrected_native_kernel,frozen_32
BMA,Sum Modified Laplacian,laplacian,steep_slope_width,9.789473684210526,0.6323024054982818,slices,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,curvature_at_peak,0.8131923898461956,0.0017083172647450679,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Sum Modified Laplacian,laplacian,rrmse_under_additive_noise,1.6020935827536718,0.9975592767013883,dimensionless,38,not_reference_dependent,not_applicable,frozen_32
BMA,Normalized Variance,statistical,absolute_peak_localization_error,0.10526315789473684,0.015444015444015443,slices,38,REF-B_fixed_ten_diagnostic,not_applicable,frozen_32
