domain,stack_index,stack_id,slice_count,submitted_peak,corrected_peak,absolute_peak_shift,submitted_constant,corrected_constant
WBC,10601,WBC_10601,10,6,6,0,False,False
WBC,10602,WBC_10602,10,7,7,0,False,False
WBC,10603,WBC_10603,10,7,7,0,False,False
WBC,10604,WBC_10604,10,7,7,0,False,False
WBC,10605,WBC_10605,10,8,8,0,False,False
WBC,10606,WBC_10606,10,6,6,0,False,False
WBC,10607,WBC_10607,10,9,9,0,False,False
WBC,10608,WBC_10608,10,9,9,0,False,False
WBC,10609,WBC_10609,10,8,8,0,False,False
WBC,10610,WBC_10610,10,7,7,0,False,False
WBC,10611,WBC_10611,10,7,7,0,False,False
WBC,10612,WBC_10612,10,7,7,0,False,False
WBC,10613,WBC_10613,10,6,6,0,False,False
WBC,10614,WBC_10614,10,6,6,0,False,False
WBC,10615,WBC_10615,10,7,7,0,False,False
WBC,10616,WBC_10616,10,7,7,0,False,False
WBC,10617,WBC_10617,10,7,7,0,False,False
WBC,10618,WBC_10618,10,6,6,0,False,False
WBC,10619,WBC_10619,10,7,7,0,False,False
WBC,10620,WBC_10620,10,6,6,0,False,False
WBC,10621,WBC_10621,10,6,6,0,False,False
WBC,10622,WBC_10622,10,7,7,0,False,False
WBC,10623,WBC_10623,10,7,7,0,False,False
WBC,10624,WBC_10624,10,6,6,0,False,False
WBC,10625,WBC_10625,10,6,6,0,False,False
WBC,10626,WBC_10626,10,6,6,0,False,False
WBC,10627,WBC_10627,10,7,7,0,False,False
WBC,10628,WBC_10628,10,8,8,0,False,False
WBC,10629,WBC_10629,10,6,6,0,False,False
WBC,10630,WBC_10630,10,7,7,0,False,False
WBC,10631,WBC_10631,10,7,7,0,False,False
WBC,10632,WBC_10632,10,5,5,0,False,False
WBC,10633,WBC_10633,10,7,7,0,False,False
WBC,10634,WBC_10634,10,6,6,0,False,False
WBC,10635,WBC_10635,10,7,7,0,False,False
WBC,10636,WBC_10636,10,0,0,0,False,False
WBC,10637,WBC_10637,10,9,9,0,False,False
WBC,10638,WBC_10638,10,6,6,0,False,False
WBC,10639,WBC_10639,10,7,7,0,False,False
WBC,10640,WBC_10640,10,7,7,0,False,False
WBC,10641,WBC_10641,10,8,8,0,False,False
WBC,10642,WBC_10642,10,8,8,0,False,False
WBC,10643,WBC_10643,10,8,8,0,False,False
WBC,10644,WBC_10644,10,7,7,0,False,False
WBC,10645,WBC_10645,10,7,7,0,False,False
WBC,10646,WBC_10646,10,6,6,0,False,False
WBC,10647,WBC_10647,10,9,9,0,False,False
WBC,10648,WBC_10648,10,8,8,0,False,False
WBC,10649,WBC_10649,10,6,6,0,False,False
WBC,10650,WBC_10650,10,6,6,0,False,False
WBC,10651,WBC_10651,10,5,5,0,False,False
WBC,10652,WBC_10652,10,6,6,0,False,False
WBC,10653,WBC_10653,10,6,6,0,False,False
WBC,10654,WBC_10654,10,9,9,0,False,False
WBC,10655,WBC_10655,10,9,9,0,False,False
WBC,10656,WBC_10656,10,9,9,0,False,False
WBC,10657,WBC_10657,10,9,9,0,False,False
WBC,10658,WBC_10658,10,7,7,0,False,False
WBC,10659,WBC_10659,10,7,7,0,False,False
WBC,10660,WBC_10660,10,7,7,0,False,False
WBC,10661,WBC_10661,10,7,7,0,False,False
WBC,10662,WBC_10662,10,9,9,0,False,False
WBC,10663,WBC_10663,10,8,8,0,False,False
WBC,10664,WBC_10664,10,7,7,0,False,False
WBC,10665,WBC_10665,10,9,9,0,False,False
WBC,10666,WBC_10666,10,5,5,0,False,False
WBC,10667,WBC_10667,10,9,9,0,False,False
WBC,10668,WBC_10668,10,9,9,0,False,False
WBC,10669,WBC_10669,10,9,9,0,False,False
WBC,10670,WBC_10670,10,7,7,0,False,False
WBC,10671,WBC_10671,10,9,9,0,False,False
WBC,10672,WBC_10672,10,6,6,0,False,False
WBC,10673,WBC_10673,10,5,5,0,False,False
WBC,10674,WBC_10674,10,6,6,0,False,False
WBC,10675,WBC_10675,10,6,6,0,False,False
WBC,10676,WBC_10676,10,7,7,0,False,False
WBC,10677,WBC_10677,10,6,6,0,False,False
WBC,10678,WBC_10678,10,7,7,0,False,False
WBC,10679,WBC_10679,10,6,6,0,False,False
WBC,10680,WBC_10680,10,7,7,0,False,False
WBC,10681,WBC_10681,10,6,6,0,False,False
WBC,10682,WBC_10682,10,7,7,0,False,False
WBC,10683,WBC_10683,10,7,7,0,False,False
WBC,10684,WBC_10684,10,6,6,0,False,False
WBC,10685,WBC_10685,10,7,7,0,False,False
WBC,10686,WBC_10686,10,6,6,0,False,False
WBC,10687,WBC_10687,10,6,6,0,False,False
WBC,10688,WBC_10688,10,8,8,0,False,False
WBC,10689,WBC_10689,10,6,6,0,False,False
WBC,10690,WBC_10690,10,5,5,0,False,False
WBC,10691,WBC_10691,10,3,3,0,False,False
WBC,10692,WBC_10692,10,8,8,0,False,False
WBC,10693,WBC_10693,10,5,5,0,False,False
WBC,10694,WBC_10694,10,7,7,0,False,False
WBC,10695,WBC_10695,10,6,6,0,False,False
WBC,10696,WBC_10696,10,5,5,0,False,False
WBC,10697,WBC_10697,10,6,6,0,False,False
WBC,10698,WBC_10698,10,6,6,0,False,False
WBC,10699,WBC_10699,10,8,8,0,False,False
WBC,10700,WBC_10700,10,7,7,0,False,False
WBC,10701,WBC_10701,10,6,6,0,False,False
WBC,10702,WBC_10702,10,7,7,0,False,False
WBC,10703,WBC_10703,10,7,7,0,False,False
WBC,10704,WBC_10704,10,9,9,0,False,False
WBC,10705,WBC_10705,10,9,9,0,False,False
WBC,10706,WBC_10706,10,9,9,0,False,False
WBC,10707,WBC_10707,10,7,7,0,False,False
WBC,10708,WBC_10708,10,7,7,0,False,False
WBC,10709,WBC_10709,10,9,9,0,False,False
WBC,10710,WBC_10710,10,9,9,0,False,False
WBC,10711,WBC_10711,10,7,7,0,False,False
WBC,10712,WBC_10712,10,7,7,0,False,False
WBC,10713,WBC_10713,10,8,8,0,False,False
WBC,10714,WBC_10714,10,8,8,0,False,False
WBC,10715,WBC_10715,10,9,9,0,False,False
WBC,10716,WBC_10716,10,6,6,0,False,False
WBC,10717,WBC_10717,10,9,9,0,False,False
WBC,10718,WBC_10718,10,9,9,0,False,False
WBC,10719,WBC_10719,10,7,7,0,False,False
WBC,10720,WBC_10720,10,9,9,0,False,False
WBC,10721,WBC_10721,10,9,9,0,False,False
WBC,10722,WBC_10722,10,9,9,0,False,False
WBC,10723,WBC_10723,10,7,7,0,False,False
WBC,10724,WBC_10724,10,9,9,0,False,False
WBC,10725,WBC_10725,10,7,7,0,False,False
WBC,10726,WBC_10726,10,9,9,0,False,False
WBC,10727,WBC_10727,10,7,7,0,False,False
WBC,10728,WBC_10728,10,7,7,0,False,False
WBC,10729,WBC_10729,10,9,9,0,False,False
WBC,10730,WBC_10730,10,7,7,0,False,False
WBC,10731,WBC_10731,10,6,6,0,False,False
WBC,10732,WBC_10732,10,9,9,0,False,False
WBC,10733,WBC_10733,10,9,9,0,False,False
WBC,10734,WBC_10734,10,7,7,0,False,False
WBC,10735,WBC_10735,10,9,9,0,False,False
WBC,10736,WBC_10736,10,9,9,0,False,False
WBC,10737,WBC_10737,10,5,5,0,False,False
WBC,10738,WBC_10738,10,7,7,0,False,False
WBC,10739,WBC_10739,10,7,7,0,False,False
WBC,10740,WBC_10740,10,7,7,0,False,False
WBC,10741,WBC_10741,10,7,7,0,False,False
WBC,10742,WBC_10742,10,7,7,0,False,False
WBC,10743,WBC_10743,10,6,6,0,False,False
WBC,10744,WBC_10744,10,7,7,0,False,False
WBC,10745,WBC_10745,10,7,7,0,False,False
WBC,10746,WBC_10746,10,6,6,0,False,False
WBC,10747,WBC_10747,10,7,7,0,False,False
WBC,10748,WBC_10748,10,4,4,0,False,False
WBC,10749,WBC_10749,10,6,6,0,False,False
WBC,10750,WBC_10750,10,0,0,0,False,False
WBC,10751,WBC_10751,10,9,9,0,False,False
WBC,10752,WBC_10752,10,8,8,0,False,False
WBC,10753,WBC_10753,10,6,6,0,False,False
WBC,10754,WBC_10754,10,0,0,0,False,False
WBC,10755,WBC_10755,10,6,6,0,False,False
WBC,10756,WBC_10756,10,8,8,0,False,False
WBC,10757,WBC_10757,10,7,7,0,False,False
WBC,10758,WBC_10758,10,6,6,0,False,False
WBC,10759,WBC_10759,10,8,8,0,False,False
WBC,10760,WBC_10760,10,6,6,0,False,False
WBC,10761,WBC_10761,10,6,6,0,False,False
WBC,10762,WBC_10762,10,7,7,0,False,False
WBC,10763,WBC_10763,10,6,6,0,False,False
WBC,10764,WBC_10764,10,8,8,0,False,False
WBC,10765,WBC_10765,10,9,9,0,False,False
WBC,10766,WBC_10766,10,7,7,0,False,False
WBC,10767,WBC_10767,10,9,9,0,False,False
WBC,10768,WBC_10768,10,7,7,0,False,False
WBC,10769,WBC_10769,10,6,6,0,False,False
WBC,10770,WBC_10770,10,7,7,0,False,False
WBC,10771,WBC_10771,10,5,5,0,False,False
WBC,10772,WBC_10772,10,9,9,0,False,False
WBC,10773,WBC_10773,10,8,8,0,False,False
WBC,10774,WBC_10774,10,8,8,0,False,False
WBC,10775,WBC_10775,10,6,6,0,False,False
WBC,10776,WBC_10776,10,0,0,0,False,False
WBC,10777,WBC_10777,10,9,9,0,False,False
WBC,10778,WBC_10778,10,8,8,0,False,False
WBC,10779,WBC_10779,10,7,7,0,False,False
WBC,10780,WBC_10780,10,7,7,0,False,False
WBC,10781,WBC_10781,10,9,9,0,False,False
WBC,10782,WBC_10782,10,6,6,0,False,False
WBC,10783,WBC_10783,10,9,9,0,False,False
WBC,10784,WBC_10784,10,7,7,0,False,False
WBC,10785,WBC_10785,10,7,7,0,False,False
WBC,10786,WBC_10786,10,9,9,0,False,False
WBC,10787,WBC_10787,10,6,6,0,False,False
WBC,10788,WBC_10788,10,6,6,0,False,False
WBC,10789,WBC_10789,10,7,7,0,False,False
WBC,10790,WBC_10790,10,6,6,0,False,False
WBC,10791,WBC_10791,10,7,7,0,False,False
WBC,10792,WBC_10792,10,5,5,0,False,False
WBC,10793,WBC_10793,10,9,9,0,False,False
WBC,10794,WBC_10794,10,5,5,0,False,False
WBC,10795,WBC_10795,10,7,7,0,False,False
WBC,10796,WBC_10796,10,6,6,0,False,False
WBC,10797,WBC_10797,10,8,8,0,False,False
WBC,10798,WBC_10798,10,7,7,0,False,False
WBC,10799,WBC_10799,10,7,7,0,False,False
WBC,10800,WBC_10800,10,5,5,0,False,False
WBC,10801,WBC_10801,10,9,9,0,False,False
WBC,10802,WBC_10802,10,8,8,0,False,False
WBC,10803,WBC_10803,10,9,9,0,False,False
WBC,10804,WBC_10804,10,8,8,0,False,False
WBC,10805,WBC_10805,10,0,0,0,False,False
WBC,10806,WBC_10806,10,9,9,0,False,False
WBC,10807,WBC_10807,10,8,8,0,False,False
WBC,10808,WBC_10808,10,7,7,0,False,False
WBC,10809,WBC_10809,10,8,8,0,False,False
WBC,10810,WBC_10810,10,7,7,0,False,False
WBC,10811,WBC_10811,10,6,6,0,False,False
WBC,10812,WBC_10812,10,0,0,0,False,False
WBC,10813,WBC_10813,10,8,8,0,False,False
WBC,10814,WBC_10814,10,8,8,0,False,False
WBC,10815,WBC_10815,10,9,9,0,False,False
WBC,10816,WBC_10816,10,8,8,0,False,False
WBC,10817,WBC_10817,10,7,7,0,False,False
WBC,10818,WBC_10818,10,7,7,0,False,False
WBC,10819,WBC_10819,10,9,9,0,False,False
WBC,10820,WBC_10820,10,8,8,0,False,False
WBC,10821,WBC_10821,10,8,8,0,False,False
WBC,10822,WBC_10822,10,1,1,0,False,False
WBC,10823,WBC_10823,10,7,7,0,False,False
WBC,10824,WBC_10824,10,6,6,0,False,False
WBC,10825,WBC_10825,10,7,7,0,False,False
WBC,10826,WBC_10826,10,7,7,0,False,False
WBC,10827,WBC_10827,10,7,7,0,False,False
WBC,10828,WBC_10828,10,9,9,0,False,False
WBC,10829,WBC_10829,10,9,9,0,False,False
WBC,10830,WBC_10830,10,9,9,0,False,False
WBC,10831,WBC_10831,10,7,7,0,False,False
WBC,10832,WBC_10832,10,8,8,0,False,False
WBC,10833,WBC_10833,10,7,7,0,False,False
WBC,10834,WBC_10834,10,6,6,0,False,False
WBC,10835,WBC_10835,10,8,8,0,False,False
WBC,10836,WBC_10836,10,9,9,0,False,False
WBC,10837,WBC_10837,10,7,7,0,False,False
WBC,10838,WBC_10838,10,8,8,0,False,False
WBC,10839,WBC_10839,10,8,8,0,False,False
WBC,10840,WBC_10840,10,9,9,0,False,False
WBC,10841,WBC_10841,10,2,2,0,False,False
WBC,10842,WBC_10842,10,7,7,0,False,False
WBC,10843,WBC_10843,10,7,7,0,False,False
WBC,10844,WBC_10844,10,9,9,0,False,False
WBC,10845,WBC_10845,10,8,8,0,False,False
WBC,10846,WBC_10846,10,6,6,0,False,False
WBC,10847,WBC_10847,10,8,8,0,False,False
WBC,10848,WBC_10848,10,1,1,0,False,False
WBC,10849,WBC_10849,10,8,8,0,False,False
WBC,10850,WBC_10850,10,9,9,0,False,False
WBC,10851,WBC_10851,10,8,8,0,False,False
WBC,10852,WBC_10852,10,9,9,0,False,False
WBC,10853,WBC_10853,10,7,7,0,False,False
WBC,10854,WBC_10854,10,8,8,0,False,False
WBC,10855,WBC_10855,10,9,9,0,False,False
WBC,10856,WBC_10856,10,7,7,0,False,False
WBC,10857,WBC_10857,10,7,7,0,False,False
WBC,10858,WBC_10858,10,7,7,0,False,False
WBC,10859,WBC_10859,10,7,7,0,False,False
WBC,10860,WBC_10860,10,9,9,0,False,False
WBC,10861,WBC_10861,10,8,8,0,False,False
WBC,10862,WBC_10862,10,7,7,0,False,False
WBC,10863,WBC_10863,10,7,7,0,False,False
WBC,10864,WBC_10864,10,7,7,0,False,False
WBC,10865,WBC_10865,10,7,7,0,False,False
WBC,10866,WBC_10866,10,7,7,0,False,False
WBC,10867,WBC_10867,10,7,7,0,False,False
WBC,10868,WBC_10868,10,7,7,0,False,False
WBC,10869,WBC_10869,10,6,6,0,False,False
WBC,10870,WBC_10870,10,9,9,0,False,False
WBC,10871,WBC_10871,10,9,9,0,False,False
WBC,10872,WBC_10872,10,9,9,0,False,False
WBC,10873,WBC_10873,10,7,7,0,False,False
WBC,10874,WBC_10874,10,7,7,0,False,False
WBC,10875,WBC_10875,10,9,9,0,False,False
WBC,10876,WBC_10876,10,7,7,0,False,False
WBC,10877,WBC_10877,10,8,8,0,False,False
WBC,10878,WBC_10878,10,7,7,0,False,False
WBC,10879,WBC_10879,10,7,7,0,False,False
WBC,10880,WBC_10880,10,8,8,0,False,False
WBC,10881,WBC_10881,10,9,9,0,False,False
WBC,10882,WBC_10882,10,7,7,0,False,False
WBC,10883,WBC_10883,10,6,6,0,False,False
WBC,10884,WBC_10884,10,6,6,0,False,False
WBC,10885,WBC_10885,10,9,9,0,False,False
WBC,10886,WBC_10886,10,6,6,0,False,False
WBC,10887,WBC_10887,10,7,7,0,False,False
WBC,10888,WBC_10888,10,6,6,0,False,False
WBC,10889,WBC_10889,10,9,9,0,False,False
WBC,10890,WBC_10890,10,0,0,0,False,False
WBC,10891,WBC_10891,10,9,9,0,False,False
WBC,10892,WBC_10892,10,9,9,0,False,False
WBC,10893,WBC_10893,10,9,9,0,False,False
WBC,10894,WBC_10894,10,9,9,0,False,False
WBC,10895,WBC_10895,10,9,9,0,False,False
WBC,10896,WBC_10896,10,9,9,0,False,False
WBC,10897,WBC_10897,10,9,9,0,False,False
WBC,10898,WBC_10898,10,9,9,0,False,False
WBC,10899,WBC_10899,10,9,9,0,False,False
WBC,10900,WBC_10900,10,8,8,0,False,False
WBC,10901,WBC_10901,10,8,8,0,False,False
WBC,10902,WBC_10902,10,9,9,0,False,False
WBC,10903,WBC_10903,10,9,9,0,False,False
WBC,10904,WBC_10904,10,9,9,0,False,False
WBC,10905,WBC_10905,10,9,9,0,False,False
WBC,10906,WBC_10906,10,9,9,0,False,False
WBC,10907,WBC_10907,10,9,9,0,False,False
WBC,10908,WBC_10908,10,7,7,0,False,False
WBC,10909,WBC_10909,10,9,9,0,False,False
WBC,10910,WBC_10910,10,9,9,0,False,False
WBC,10911,WBC_10911,10,8,8,0,False,False
WBC,10912,WBC_10912,10,9,9,0,False,False
WBC,10913,WBC_10913,10,9,9,0,False,False
WBC,10914,WBC_10914,10,9,9,0,False,False
WBC,10915,WBC_10915,10,7,7,0,False,False
WBC,10916,WBC_10916,10,9,9,0,False,False
WBC,10917,WBC_10917,10,7,7,0,False,False
WBC,10918,WBC_10918,10,7,7,0,False,False
WBC,10919,WBC_10919,10,8,8,0,False,False
WBC,10920,WBC_10920,10,7,7,0,False,False
WBC,10921,WBC_10921,10,9,9,0,False,False
WBC,10922,WBC_10922,10,9,9,0,False,False
WBC,10923,WBC_10923,10,9,9,0,False,False
WBC,10924,WBC_10924,10,9,9,0,False,False
WBC,10925,WBC_10925,10,7,7,0,False,False
WBC,10926,WBC_10926,10,9,9,0,False,False
WBC,10927,WBC_10927,10,6,6,0,False,False
WBC,10928,WBC_10928,10,6,6,0,False,False
WBC,10929,WBC_10929,10,6,6,0,False,False
WBC,10930,WBC_10930,10,9,9,0,False,False
WBC,10931,WBC_10931,10,9,9,0,False,False
WBC,10932,WBC_10932,10,9,9,0,False,False
WBC,10933,WBC_10933,10,9,9,0,False,False
WBC,10934,WBC_10934,10,4,4,0,False,False
WBC,10935,WBC_10935,10,8,8,0,False,False
WBC,10936,WBC_10936,10,9,9,0,False,False
WBC,10937,WBC_10937,10,9,9,0,False,False
WBC,10938,WBC_10938,10,9,9,0,False,False
WBC,10939,WBC_10939,10,9,9,0,False,False
WBC,10940,WBC_10940,10,9,9,0,False,False
WBC,10941,WBC_10941,10,9,9,0,False,False
WBC,10942,WBC_10942,10,9,9,0,False,False
WBC,10943,WBC_10943,10,9,9,0,False,False
WBC,10944,WBC_10944,10,1,1,0,False,False
WBC,10945,WBC_10945,10,5,5,0,False,False
WBC,10946,WBC_10946,10,8,8,0,False,False
WBC,10947,WBC_10947,10,9,9,0,False,False
WBC,10948,WBC_10948,10,9,9,0,False,False
WBC,10949,WBC_10949,10,9,9,0,False,False
WBC,10950,WBC_10950,10,9,9,0,False,False
WBC,10951,WBC_10951,10,9,9,0,False,False
WBC,10952,WBC_10952,10,9,9,0,False,False
WBC,10953,WBC_10953,10,9,9,0,False,False
WBC,10954,WBC_10954,10,6,6,0,False,False
WBC,10955,WBC_10955,10,9,9,0,False,False
WBC,10956,WBC_10956,10,7,7,0,False,False
WBC,10957,WBC_10957,10,8,8,0,False,False
WBC,10958,WBC_10958,10,9,9,0,False,False
WBC,10959,WBC_10959,10,9,9,0,False,False
WBC,10960,WBC_10960,10,9,9,0,False,False
WBC,10961,WBC_10961,10,8,8,0,False,False
WBC,10962,WBC_10962,10,9,9,0,False,False
WBC,10963,WBC_10963,10,8,8,0,False,False
WBC,10964,WBC_10964,10,8,8,0,False,False
WBC,10965,WBC_10965,10,8,8,0,False,False
WBC,10966,WBC_10966,10,8,8,0,False,False
WBC,10967,WBC_10967,10,8,8,0,False,False
WBC,10968,WBC_10968,10,9,9,0,False,False
WBC,10969,WBC_10969,10,2,2,0,False,False
WBC,10970,WBC_10970,10,8,8,0,False,False
WBC,10971,WBC_10971,10,9,9,0,False,False
WBC,10972,WBC_10972,10,9,9,0,False,False
WBC,10973,WBC_10973,10,9,9,0,False,False
WBC,10974,WBC_10974,10,7,7,0,False,False
WBC,10975,WBC_10975,10,9,9,0,False,False
WBC,10976,WBC_10976,10,8,8,0,False,False
WBC,10977,WBC_10977,10,8,8,0,False,False
WBC,10978,WBC_10978,10,2,2,0,False,False
WBC,10979,WBC_10979,10,0,0,0,False,False
WBC,10980,WBC_10980,10,9,9,0,False,False
WBC,10981,WBC_10981,10,9,9,0,False,False
WBC,10982,WBC_10982,10,8,8,0,False,False
WBC,10983,WBC_10983,10,7,7,0,False,False
WBC,10984,WBC_10984,10,8,8,0,False,False
WBC,10985,WBC_10985,10,6,6,0,False,False
WBC,10986,WBC_10986,10,6,6,0,False,False
WBC,10987,WBC_10987,10,7,7,0,False,False
WBC,10988,WBC_10988,10,6,6,0,False,False
WBC,10989,WBC_10989,10,6,6,0,False,False
WBC,10990,WBC_10990,10,7,7,0,False,False
WBC,10991,WBC_10991,10,7,7,0,False,False
WBC,10992,WBC_10992,10,7,7,0,False,False
WBC,10993,WBC_10993,10,7,7,0,False,False
WBC,10994,WBC_10994,10,7,7,0,False,False
WBC,10995,WBC_10995,10,8,8,0,False,False
WBC,10996,WBC_10996,10,8,8,0,False,False
WBC,10997,WBC_10997,10,7,7,0,False,False
WBC,10998,WBC_10998,10,8,8,0,False,False
WBC,10999,WBC_10999,10,7,7,0,False,False
WBC,11000,WBC_11000,10,7,7,0,False,False
WBC,11001,WBC_11001,10,6,6,0,False,False
WBC,11002,WBC_11002,10,9,9,0,False,False
WBC,11003,WBC_11003,10,7,7,0,False,False
WBC,11004,WBC_11004,10,6,6,0,False,False
WBC,11005,WBC_11005,10,8,8,0,False,False
WBC,11006,WBC_11006,10,6,6,0,False,False
WBC,11007,WBC_11007,10,6,6,0,False,False
WBC,11008,WBC_11008,10,7,7,0,False,False
WBC,11009,WBC_11009,10,6,6,0,False,False
WBC,11010,WBC_11010,10,7,7,0,False,False
WBC,11011,WBC_11011,10,6,6,0,False,False
WBC,11012,WBC_11012,10,6,6,0,False,False
WBC,11013,WBC_11013,10,0,0,0,False,False
WBC,11014,WBC_11014,10,7,7,0,False,False
WBC,11015,WBC_11015,10,7,7,0,False,False
WBC,11016,WBC_11016,10,7,7,0,False,False
WBC,11017,WBC_11017,10,6,6,0,False,False
WBC,11018,WBC_11018,10,9,9,0,False,False
WBC,11019,WBC_11019,10,9,9,0,False,False
WBC,11020,WBC_11020,10,8,8,0,False,False
WBC,11021,WBC_11021,10,9,9,0,False,False
WBC,11022,WBC_11022,10,5,5,0,False,False
WBC,11023,WBC_11023,10,7,7,0,False,False
WBC,11024,WBC_11024,10,7,7,0,False,False
WBC,11025,WBC_11025,10,5,5,0,False,False
WBC,11026,WBC_11026,10,6,6,0,False,False
WBC,11027,WBC_11027,10,6,6,0,False,False
WBC,11028,WBC_11028,10,6,6,0,False,False
WBC,11029,WBC_11029,10,6,6,0,False,False
WBC,11030,WBC_11030,10,7,7,0,False,False
WBC,11031,WBC_11031,10,8,8,0,False,False
WBC,11032,WBC_11032,10,6,6,0,False,False
WBC,11033,WBC_11033,10,6,6,0,False,False
WBC,11034,WBC_11034,10,7,7,0,False,False
WBC,11035,WBC_11035,10,8,8,0,False,False
WBC,11036,WBC_11036,10,6,6,0,False,False
WBC,11037,WBC_11037,10,7,7,0,False,False
WBC,11038,WBC_11038,10,8,8,0,False,False
WBC,11039,WBC_11039,10,6,6,0,False,False
WBC,11040,WBC_11040,10,7,7,0,False,False
WBC,11041,WBC_11041,10,8,8,0,False,False
WBC,11042,WBC_11042,10,8,8,0,False,False
WBC,11043,WBC_11043,10,9,9,0,False,False
WBC,11044,WBC_11044,10,7,7,0,False,False
WBC,11045,WBC_11045,10,7,7,0,False,False
WBC,11046,WBC_11046,10,7,7,0,False,False
WBC,11047,WBC_11047,10,7,7,0,False,False
WBC,11048,WBC_11048,10,7,7,0,False,False
WBC,11049,WBC_11049,10,8,8,0,False,False
WBC,11050,WBC_11050,10,7,7,0,False,False
WBC,11051,WBC_11051,10,9,9,0,False,False
WBC,11052,WBC_11052,10,6,6,0,False,False
WBC,11053,WBC_11053,10,7,7,0,False,False
WBC,11054,WBC_11054,10,9,9,0,False,False
WBC,11055,WBC_11055,10,8,8,0,False,False
WBC,11056,WBC_11056,10,9,9,0,False,False
WBC,11057,WBC_11057,10,9,9,0,False,False
WBC,11058,WBC_11058,10,8,8,0,False,False
WBC,11059,WBC_11059,10,7,7,0,False,False
WBC,11060,WBC_11060,10,6,6,0,False,False
WBC,11061,WBC_11061,10,8,8,0,False,False
WBC,11062,WBC_11062,10,6,6,0,False,False
WBC,11063,WBC_11063,10,7,7,0,False,False
WBC,11064,WBC_11064,10,7,7,0,False,False
WBC,11065,WBC_11065,10,7,7,0,False,False
WBC,11066,WBC_11066,10,8,8,0,False,False
WBC,11067,WBC_11067,10,7,7,0,False,False
WBC,11068,WBC_11068,10,6,6,0,False,False
WBC,11069,WBC_11069,10,9,9,0,False,False
WBC,11070,WBC_11070,10,8,8,0,False,False
WBC,11071,WBC_11071,10,9,9,0,False,False
WBC,11072,WBC_11072,10,7,7,0,False,False
WBC,11073,WBC_11073,10,7,7,0,False,False
WBC,11074,WBC_11074,10,8,8,0,False,False
WBC,11075,WBC_11075,10,6,6,0,False,False
WBC,11076,WBC_11076,10,5,5,0,False,False
WBC,11077,WBC_11077,10,6,6,0,False,False
WBC,11078,WBC_11078,10,6,6,0,False,False
WBC,11079,WBC_11079,10,6,6,0,False,False
WBC,11080,WBC_11080,10,6,6,0,False,False
WBC,11081,WBC_11081,10,6,6,0,False,False
WBC,11082,WBC_11082,10,5,5,0,False,False
WBC,11083,WBC_11083,10,7,7,0,False,False
WBC,11084,WBC_11084,10,8,8,0,False,False
WBC,11085,WBC_11085,10,9,9,0,False,False
WBC,11086,WBC_11086,10,6,6,0,False,False
WBC,11087,WBC_11087,10,7,7,0,False,False
WBC,11088,WBC_11088,10,7,7,0,False,False
WBC,11089,WBC_11089,10,6,6,0,False,False
WBC,11090,WBC_11090,10,8,8,0,False,False
WBC,11091,WBC_11091,10,6,6,0,False,False
WBC,11092,WBC_11092,10,6,6,0,False,False
WBC,11093,WBC_11093,10,7,7,0,False,False
WBC,11094,WBC_11094,10,7,7,0,False,False
WBC,11095,WBC_11095,10,6,6,0,False,False
WBC,11096,WBC_11096,10,6,6,0,False,False
WBC,11097,WBC_11097,10,7,7,0,False,False
WBC,11098,WBC_11098,10,7,7,0,False,False
WBC,11099,WBC_11099,10,6,6,0,False,False
WBC,11100,WBC_11100,10,7,7,0,False,False
WBC,11101,WBC_11101,10,5,5,0,False,False
WBC,11102,WBC_11102,10,6,6,0,False,False
WBC,11103,WBC_11103,10,8,8,0,False,False
WBC,11104,WBC_11104,10,6,6,0,False,False
WBC,11105,WBC_11105,10,6,6,0,False,False
WBC,11106,WBC_11106,10,8,8,0,False,False
WBC,11107,WBC_11107,10,7,7,0,False,False
WBC,11108,WBC_11108,10,6,6,0,False,False
WBC,11109,WBC_11109,10,9,9,0,False,False
WBC,11110,WBC_11110,10,6,6,0,False,False
WBC,11111,WBC_11111,10,7,7,0,False,False
WBC,11112,WBC_11112,10,5,5,0,False,False
WBC,11113,WBC_11113,10,6,6,0,False,False
WBC,11114,WBC_11114,10,6,6,0,False,False
WBC,11115,WBC_11115,10,7,7,0,False,False
WBC,11116,WBC_11116,10,7,7,0,False,False
WBC,11117,WBC_11117,10,6,6,0,False,False
WBC,11118,WBC_11118,10,7,7,0,False,False
WBC,11119,WBC_11119,10,6,6,0,False,False
WBC,11120,WBC_11120,10,6,6,0,False,False
WBC,11121,WBC_11121,10,7,7,0,False,False
WBC,11122,WBC_11122,10,6,6,0,False,False
WBC,11123,WBC_11123,10,9,9,0,False,False
WBC,11124,WBC_11124,10,7,7,0,False,False
WBC,11125,WBC_11125,10,5,5,0,False,False
WBC,11126,WBC_11126,10,8,8,0,False,False
WBC,11127,WBC_11127,10,9,9,0,False,False
WBC,11128,WBC_11128,10,8,8,0,False,False
WBC,11129,WBC_11129,10,7,7,0,False,False
WBC,11130,WBC_11130,10,9,9,0,False,False
WBC,11131,WBC_11131,10,6,6,0,False,False
WBC,11132,WBC_11132,10,7,7,0,False,False
WBC,11133,WBC_11133,10,9,9,0,False,False
WBC,11134,WBC_11134,10,6,6,0,False,False
WBC,11135,WBC_11135,10,7,7,0,False,False
WBC,11136,WBC_11136,10,6,6,0,False,False
