domain,resolution,operator,height,width,megapixels,kernel_n_measurements,kernel_median_ms,kernel_mean_ms,kernel_sd_ms,kernel_iqr_ms,kernel_p5_ms,kernel_p95_ms,kernel_bootstrap_mean_ci_low_ms,kernel_bootstrap_mean_ci_high_ms,preprocessing_n_measurements,preprocessing_median_ms,preprocessing_mean_ms,preprocessing_sd_ms,preprocessing_iqr_ms,preprocessing_p5_ms,preprocessing_p95_ms,preprocessing_bootstrap_mean_ci_low_ms,preprocessing_bootstrap_mean_ci_high_ms,combined_n_measurements,combined_median_ms,combined_mean_ms,combined_sd_ms,combined_iqr_ms,combined_p5_ms,combined_p95_ms,combined_bootstrap_mean_ci_low_ms,combined_bootstrap_mean_ci_high_ms,io_mean_ms,kernel_megapixels_per_second
PBS,128,Sum Modified Laplacian,108,128,0.013824,21,0.055822,0.05711890476190477,0.005016782404138752,0.006981000000000001,0.050783,0.065276,0.05516555595238096,0.05927084642857143,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.311566,8.967104857142857,2.911332048646724,0.6727819999999998,7.958979,8.95465,8.221421940476187,10.293275610714284,473.83071323809514,247.64429794704597
PBS,128,Normalized Variance,108,128,0.013824,21,0.040741,0.040295476190476194,0.004875664627710232,0.005685999999999997,0.033016,0.047094,0.03827285,0.04243253333333334,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.097291,8.112146952380952,0.17864656245432667,0.15294599999999914,7.908228,8.301144,8.04451499404762,8.195121440476187,473.83071323809514,339.314204364154
PBS,128,Energy of Gradient,108,128,0.013824,21,0.041762,0.04816257142857143,0.014829131918529246,0.007690000000000002,0.037522,0.084653,0.04265730952380952,0.05484597976190477,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.397556,8.440966476190475,0.4370960011161871,0.594811,7.863578,9.261421,8.27382968095238,8.633943251190477,473.83071323809514,331.01862937598776
PBS,128,Histogram Entropy,108,128,0.013824,21,0.085808,0.08865571428571428,0.011166827446248364,0.00917599999999999,0.076315,0.114646,0.08436960238095238,0.09350646666666666,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.042763,8.113079714285714,0.24311828121948034,0.40081599999999984,7.835448,8.572029,8.019117304761906,8.217602908333333,473.83071323809514,161.1038597799739
PBS,128,GLCM Contrast,108,128,0.013824,21,3.383725,3.4390760476190483,0.14626327929643726,0.13455600000000034,3.284238,3.713081,3.384179791666667,3.5064953952380953,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,11.631429,11.730571,0.5129919975397277,0.8073160000000001,11.116287,12.444476,11.528563921428573,11.947453326190477,473.83071323809514,4.085438385211564
PBS,128,Variance of Gradient,108,128,0.013824,21,0.067658,0.06957771428571428,0.011152256377715037,0.00846100000000001,0.053615,0.089078,0.06505549523809523,0.07432998214285713,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.200706,8.522063095238096,1.0415154906886839,0.3677539999999997,7.813538,10.432516,8.132461994047617,9.003284082142857,473.83071323809514,204.32173578882026
PBS,128,Fourier Transform Sharpness Index,108,128,0.013824,21,0.124275,0.13502690476190476,0.027545474312316284,0.014194999999999985,0.116767,0.166853,0.12525487857142856,0.14765163809523812,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,6.822585,6.805422,0.217531294555519,0.1951419999999997,6.466608,7.070969,6.714921209523809,6.894832472619048,473.83071323809514,111.23717561858781
PBS,128,Fourier High Frequency Energy Ratio,108,128,0.013824,21,0.287044,0.28862385714285715,0.03813984743845433,0.034652000000000016,0.249255,0.317059,0.2750981535714285,0.3069605392857142,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.705693,8.668497952380953,0.3242748694475841,0.4605680000000003,8.163102,9.149049,8.539427228571432,8.80602590952381,473.83071323809514,48.15986399297668
PBS,128,Roberts Focus Measure,108,128,0.013824,21,0.035893,0.038562714285714284,0.00979931948730552,0.0019880000000000037,0.035087,0.042101,0.03574384047619048,0.04353601666666666,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.261731,8.52492342857143,1.0226350424899184,0.4476140000000015,7.863786,9.141251,8.194254357142857,9.028584139285714,473.83071323809514,385.14473574234523
PBS,128,Wavelet W1,108,128,0.013824,21,0.145682,0.1476327619047619,0.021516147459303123,0.02812199999999998,0.121053,0.193562,0.13935709761904763,0.15728096785714285,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.369231,8.62591438095238,1.0586172259905595,0.6464600000000011,7.93019,9.26448,8.287955657142856,9.10644970952381,473.83071323809514,94.89161323979626
PBS,128,Wavelet W2,108,128,0.013824,21,0.175811,0.18226299999999998,0.016472291910963693,0.029793999999999987,0.160146,0.20499,0.17559352142857138,0.1894396345238095,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.544737,8.723559190476191,0.9042060479503341,0.3652269999999991,8.247266,9.178979,8.456722117857145,9.148241072619049,473.83071323809514,78.62989232755629
PBS,128,Wavelet W3,108,128,0.013824,21,0.208649,0.215712380952381,0.022480326642369302,0.03625900000000001,0.188534,0.248111,0.20661713571428572,0.22506607499999995,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.434183,8.646018095238095,0.7044827336005407,0.29826500000000067,8.011762,10.511237,8.382020082142855,8.944938805952381,473.83071323809514,66.25481071081097
PBS,128,Wavelet Detail Energy (db1),108,128,0.013824,21,0.137411,0.1419632380952381,0.020311846545562427,0.013176999999999994,0.126715,0.170816,0.13453054642857143,0.15140590833333334,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.337622,8.607571809523808,1.1054486808044788,0.288863000000001,7.717299,9.168081,8.269216489285714,9.146792023809525,473.83071323809514,100.60329959028024
PBS,128,Curvelet Transform Sharpness Index,108,128,0.013824,21,0.132212,0.13704919047619046,0.015361599733162715,0.014355000000000007,0.116423,0.163868,0.13086582976190475,0.1439348630952381,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.3024,8.266830047619047,0.20310390925323812,0.2982630000000004,7.976144,8.597235,8.183180251190477,8.352108651190475,473.83071323809514,104.55934408374429
PBS,128,DCT Focus Measure,108,128,0.013824,21,0.095543,0.1014117142857143,0.01633092841862598,0.012118000000000004,0.08851,0.133249,0.09521578214285714,0.10888257023809524,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.507228,8.949149047619049,1.250731585799826,0.7388899999999996,8.079831,10.703617,8.53438397142857,9.513836845238094,473.83071323809514,144.6887788744335
PBS,128,Intensity Skewness Index,108,128,0.013824,21,0.156987,0.17074257142857147,0.05139904606368821,0.02996600000000002,0.139219,0.207921,0.15460099880952383,0.1946240857142857,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.632804,8.986332857142857,1.2803259086724474,0.6640380000000015,8.289995,9.659308,8.590758827380952,9.60446124047619,473.83071323809514,88.05824686120508
PBS,128,Squared Gradient,108,128,0.013824,21,0.041068,0.043699714285714286,0.00667066653448407,0.006631000000000005,0.035949,0.055625,0.04108227500000001,0.04666367380952381,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.390422,8.786948142857144,1.3460099220494728,0.2986640000000005,7.904812,11.17414,8.311046663095237,9.400865055952382,473.83071323809514,336.6124476478036
PBS,128,Gradient Squared Energy,108,128,0.013824,21,0.040749,0.04623214285714287,0.015260828176366164,0.004985000000000003,0.036294,0.058462,0.04121581309523809,0.05351164404761904,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.117583,8.464791285714286,1.0983548406343984,0.1622760000000003,7.932214,9.776181,8.123094295238095,8.936567184523808,473.83071323809514,339.24758889788706
PBS,128,Mean Intensity,108,128,0.013824,21,0.013936,0.014257047619047617,0.0029934626851890185,0.0012809999999999992,0.0096,0.020446,0.013053763095238095,0.015542865476190477,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.330872,8.576574142857144,1.0615973944351167,0.5320859999999996,7.896211,9.515346,8.229379219047617,9.093286953571429,473.83071323809514,991.963260619977
PBS,128,Intensity Variance,108,128,0.013824,21,0.028828,0.030887714285714282,0.007242854617779216,0.0035110000000000002,0.02251,0.046963,0.028127695238095232,0.0341628261904762,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.188063,8.341483857142858,0.9216750053027524,0.4764089999999994,7.811773,8.544327,8.063816402380953,8.784369672619047,473.83071323809514,479.5337865963646
PBS,128,Intensity Range Index,108,128,0.013824,21,0.014359,0.014444190476190475,0.0016785865369127568,0.0015980000000000005,0.011622,0.016877,0.013723453571428573,0.015122834523809522,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.283725,8.475303333333333,0.978041789989586,0.3853590000000011,7.832062,8.940011,8.171934419047618,8.978884016666667,473.83071323809514,962.7411379622536
PBS,128,Maximal Intensity,108,128,0.013824,21,0.011167,0.011612714285714287,0.0023123815892464017,0.001039,0.007972,0.014018,0.01074242380952381,0.012612286904761903,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.215454,8.464933047619047,1.1017992300012498,0.5154080000000008,7.777478,8.869373,8.135811991666667,8.963466703571427,473.83071323809514,1237.9331960239992
PBS,128,Laplacian Energy,108,128,0.013824,21,0.151376,0.15811790476190477,0.01611509415704656,0.024380999999999986,0.141344,0.18386,0.15178350952380953,0.16525792023809527,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.561942,8.880159857142857,1.1383844731261175,0.7152270000000005,8.053525,10.320984,8.498952764285715,9.39921141547619,473.83071323809514,91.32227037311065
PBS,128,Mean Absolute Laplacian,108,128,0.013824,21,0.163872,0.18298766666666666,0.06613542595261131,0.019347999999999976,0.154664,0.211489,0.1640178166666667,0.21350376071428567,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,9.284958,9.821296857142856,1.453657351984445,1.0922999999999998,8.68763,12.314187,9.26653907738095,10.509257067857142,473.83071323809514,84.3585237258348
PBS,128,Spatial Frequency,108,128,0.013824,21,0.046885,0.04826142857142856,0.005355954504767833,0.005276000000000003,0.041539,0.058318,0.046060533333333334,0.05043371071428571,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.291565,8.392672904761904,0.2543172701119419,0.2543609999999994,8.152946,8.856408,8.288453645238095,8.50110091547619,473.83071323809514,294.84909885891005
PBS,128,Modified Tenengrad,108,128,0.013824,21,0.37684,0.38670785714285716,0.039312039088917415,0.032430000000000014,0.354861,0.423765,0.37218763571428565,0.4042794166666667,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.671036,8.850898619047618,1.0107795200452707,0.38109899999999897,8.342815,9.410655,8.55357064047619,9.319143426190475,473.83071323809514,36.68400382125039
PBS,128,Absolute Central Moment 2,108,128,0.013824,21,0.029095,0.029393047619047617,0.002718853572301945,0.0018679999999999981,0.026866,0.033722,0.028294553571428568,0.03054477619047619,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.328079,8.276873666666667,0.43986337986201274,0.6808879999999995,7.685823,8.901303,8.10212456547619,8.446423867857142,473.83071323809514,475.13318439594434
PBS,128,Absolute Central Moment 4,108,128,0.013824,21,0.187762,0.19520033333333334,0.016734072777818715,0.015423999999999993,0.182071,0.232756,0.18886892857142862,0.20244355595238092,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.593037,8.633564666666668,0.2894484248850448,0.32708400000000104,8.263994,9.052939,8.523661886904764,8.757851060714287,473.83071323809514,73.6251211640268
PBS,128,Image Power,108,128,0.013824,21,0.01559,0.016932809523809524,0.006298705776737374,0.0016879999999999985,0.011526,0.02381,0.014901464285714285,0.01997924523809523,21,8.20114,8.375809666666665,0.38557741311756505,0.6175890000000006,8.000333,9.092812,8.218777948809525,8.535601188095237,21,8.229161,8.403075952380954,0.9973119011300063,0.24273699999999998,7.841397,8.574126,8.127810232142856,8.864088729761907,473.83071323809514,886.7222578576011
PBS,512,Tenengrad,432,512,0.221184,21,0.558923,0.5595975714285715,0.047597487142255146,0.04551000000000005,0.496227,0.637976,0.5388990452380952,0.5817065511904762,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.123271,8.165181857142858,0.2542868109488349,0.36018400000000117,7.888287,8.644069,8.065398445238095,8.270645522619047,473.83071323809514,395.7325069821783
PBS,512,Brenner Gradient,432,512,0.221184,21,0.327966,0.3235104761904762,0.03204004630555182,0.04294199999999998,0.269995,0.380666,0.30969572261904754,0.3364613571428571,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.004175,7.994570285714285,0.2716348689266793,0.314547000000001,7.572799,8.379197,7.884856599999999,8.10896556904762,473.83071323809514,674.411371910503
PBS,512,Variance of Laplacian,432,512,0.221184,21,0.463819,0.46551652380952374,0.053479724969953846,0.05753400000000003,0.400054,0.529286,0.44384580238095245,0.48833146071428557,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.101756,8.133605714285714,0.26774593919799106,0.32747600000000077,7.686412,8.577372,8.024534709523808,8.242459833333331,473.83071323809514,476.87567779672673
PBS,512,Sum Modified Laplacian,432,512,0.221184,21,0.797061,0.8011987619047619,0.03945381777332171,0.06014200000000003,0.755279,0.860757,0.7848749976190476,0.8184239499999999,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.979089,9.11361919047619,0.451936939122995,0.3253489999999992,8.674501,10.234233,8.945413428571428,9.324387845238093,473.83071323809514,277.4994636546011
PBS,512,Normalized Variance,432,512,0.221184,21,0.257004,0.2555840476190476,0.036669576008560814,0.034803999999999974,0.199612,0.294185,0.24105201190476191,0.2720873607142857,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,6.713585,7.193798666666668,1.5285403342582535,0.8948920000000005,6.171744,10.595163,6.667088086904761,7.890566323809525,473.83071323809514,860.6247373581733
PBS,512,Energy of Gradient,432,512,0.221184,21,0.564317,0.5602488095238095,0.037721190858215285,0.04523300000000008,0.499658,0.615758,0.5438783690476191,0.5760981,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.980034,7.978341619047618,0.20427593631763763,0.24812500000000082,7.714874,8.288602,7.8968762071428555,8.064352161904761,473.83071323809514,391.94991467561675
PBS,512,Histogram Entropy,432,512,0.221184,21,1.07798,1.0856633333333332,0.06703709844730257,0.08256400000000008,1.014693,1.161511,1.0592016130952382,1.1152289261904762,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.871666,9.137156285714283,1.109924846590171,0.34252599999999944,8.388592,10.265609,8.788024428571427,9.673639385714287,473.83071323809514,205.1837696432216
PBS,512,GLCM Contrast,432,512,0.221184,21,54.948808,55.40082652380951,2.5516313728844255,1.3534559999999942,53.209315,59.04564,54.49970556547619,56.56853344761905,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,62.623216,62.50844971428571,1.0014268599048126,1.1834830000000025,61.122324,63.939378,62.10832775952381,62.96907637500001,473.83071323809514,4.0252738512544255
PBS,512,Variance of Gradient,432,512,0.221184,21,0.457598,0.46078428571428565,0.0571094875254041,0.08080699999999996,0.400057,0.543618,0.4377308119047619,0.48464746428571437,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.100287,7.301865047619048,0.9258339605742746,0.48545899999999964,6.597579,9.925008,6.972061980952381,7.7487935142857145,473.83071323809514,483.35875593861863
PBS,512,Fourier Transform Sharpness Index,432,512,0.221184,21,3.513768,3.521501285714286,0.10276755094685422,0.10648900000000028,3.3876,3.643553,3.4802145642857147,3.5683396988095235,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,11.981138,11.98025733333333,0.6338542028527802,0.7181820000000005,11.094346,13.017281,11.716172188095237,12.25263911904762,473.83071323809514,62.94780987247878
PBS,512,Fourier High Frequency Energy Ratio,432,512,0.221184,21,3.698742,3.7586829999999996,0.2158389210093953,0.2763810000000002,3.514734,4.210081,3.672809057142857,3.8553873011904756,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,11.501098,11.992686047619046,1.2968866130318597,0.6606839999999998,11.132905,15.315467,11.540758471428573,12.546908285714286,473.83071323809514,59.79979138853156
PBS,512,Roberts Focus Measure,432,512,0.221184,21,0.598733,0.6041801904761905,0.04367461585935135,0.03839400000000004,0.546464,0.689663,0.5866823761904761,0.6240397952380953,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.035864,8.088231238095236,0.257984255679083,0.23282399999999992,7.798447,8.433779,7.986158704761906,8.204804709523808,473.83071323809514,369.42009209447286
PBS,512,Wavelet W1,432,512,0.221184,21,1.916269,1.9213477142857145,0.059701692197242535,0.06947399999999981,1.828985,2.041001,1.8974942000000001,1.9478202214285718,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,9.54576,9.860766714285713,1.0820803048725702,0.3726660000000006,9.287892,10.716034,9.532528323809524,10.38832938452381,473.83071323809514,115.42429585825371
PBS,512,Wavelet W2,432,512,0.221184,21,2.362781,2.3957009047619047,0.16314602340201392,0.09869299999999992,2.211722,2.818404,2.336976770238095,2.472731455952381,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,10.199056,10.244686142857143,0.48751261788576156,0.5743880000000008,9.729197,11.113347,10.046128610714282,10.457546459523808,473.83071323809514,93.61172279614573
PBS,512,Wavelet W3,432,512,0.221184,21,2.425586,2.449962,0.10898167378371466,0.09759999999999991,2.334983,2.621647,2.408695708333333,2.5006225678571425,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,10.159262,10.153405809523809,0.2002490265383626,0.2766730000000006,9.909932,10.341853,10.070942127380954,10.237850283333334,473.83071323809514,91.18786140751142
PBS,512,Wavelet Detail Energy (db1),432,512,0.221184,21,1.924047,1.9406229047619046,0.07062624320598168,0.07003599999999999,1.856089,2.068405,1.913251730952381,1.9741587904761906,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,9.528271,9.879850047619048,1.1495867064014995,0.32819099999999857,9.202375,12.013883,9.49714556904762,10.427519225,473.83071323809514,114.95769074248184
PBS,512,Curvelet Transform Sharpness Index,432,512,0.221184,21,2.012736,1.9975207619047615,0.10104588392898778,0.13707900000000017,1.888522,2.16567,1.9566985226190476,2.041760272619048,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,10.283103,10.636655714285713,1.3001321783244248,0.9833829999999999,9.534738,11.437038,10.194905507142856,11.286952520238096,473.83071323809514,109.89220642945722
PBS,512,DCT Focus Measure,432,512,0.221184,21,1.528555,1.5622558095238095,0.18168107051716176,0.12631799999999993,1.4206,1.95433,1.4926391083333335,1.6441815297619047,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,9.432921,9.48911480952381,0.46710892227772927,0.7520640000000007,8.913778,10.225503,9.298970514285717,9.679391810714284,473.83071323809514,144.7013682857339
PBS,512,Intensity Skewness Index,432,512,0.221184,21,1.100437,1.1238918571428573,0.08618060084861658,0.07111900000000015,1.01767,1.230672,1.0887369214285714,1.1619133857142856,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.474016,7.700577380952382,0.7643683915984149,0.670363,7.096227,9.080414,7.420037283333334,8.043736788095238,473.83071323809514,200.99651320339098
PBS,512,Squared Gradient,432,512,0.221184,21,0.562446,0.568102,0.06742586919424917,0.06340699999999999,0.474159,0.674711,0.5406614119047618,0.598068444047619,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.048381,8.098093095238093,0.231628761627071,0.25360099999999974,7.791016,8.517312,8.005547795238098,8.19682043095238,473.83071323809514,393.2537523602266
PBS,512,Gradient Squared Energy,432,512,0.221184,21,0.550105,0.5596797619047619,0.047462980366707645,0.070743,0.497558,0.627559,0.5404734702380952,0.5786986738095238,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.284502,8.457700142857146,0.8244419849491101,0.3332160000000002,7.863558,9.133876,8.196798297619047,8.884045250000002,473.83071323809514,402.07596731533073
PBS,512,Mean Intensity,432,512,0.221184,21,0.160607,0.16113871428571427,0.024047795656032295,0.027871000000000007,0.117268,0.196206,0.15072934642857144,0.17075687261904762,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.59159,7.875695238095237,0.9707976318516083,0.4203069999999993,7.288689,9.473737,7.548016246428572,8.363400734523808,473.83071323809514,1377.1753410498918
PBS,512,Intensity Variance,432,512,0.221184,21,0.392068,0.3946846190476191,0.040389730087580664,0.048985999999999974,0.33485,0.465791,0.37776673928571436,0.4111679904761905,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.970708,8.28877080952381,1.020528082399187,0.5700469999999997,7.610304,9.286099,7.970029082142858,8.799773926190472,473.83071323809514,564.1470357182938
PBS,512,Intensity Range Index,432,512,0.221184,21,0.176857,0.17927747619047615,0.032400585674674236,0.026000999999999996,0.139848,0.221267,0.16718805595238095,0.1931551726190476,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.549779,7.768523666666668,1.0361029038831684,0.4194040000000001,7.274812,8.036553,7.47894894047619,8.27221779047619,473.83071323809514,1250.6375207088213
PBS,512,Maximal Intensity,432,512,0.221184,21,0.151807,0.15247304761904762,0.03352074326812607,0.04492499999999999,0.100763,0.196432,0.1388885357142857,0.16658092023809523,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.582924,7.683626619047617,0.3774122714081347,0.4226070000000002,7.300594,8.196268,7.543577522619048,7.856757453571428,473.83071323809514,1457.0079113611362
PBS,512,Laplacian Energy,432,512,0.221184,21,2.693589,2.711169857142858,0.16856252458695725,0.17444700000000024,2.456892,2.973252,2.639792803571429,2.783122520238095,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,10.401348,10.706873285714286,1.1856149051388543,0.3709869999999995,10.082257,13.61025,10.29900428095238,11.25555587142857,473.83071323809514,82.11497745201663
PBS,512,Mean Absolute Laplacian,432,512,0.221184,21,2.529279,2.5257999523809525,0.142644058789168,0.1275360000000001,2.310502,2.681698,2.465040591666667,2.586108188095238,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,10.152097,10.289198809523807,0.37583462588319605,0.4826189999999997,9.795495,10.959902,10.138405858333334,10.447972960714285,473.83071323809514,87.44942728738111
PBS,512,Spatial Frequency,432,512,0.221184,21,0.782747,0.8093959047619047,0.10037763317188983,0.11497100000000005,0.693181,0.924504,0.7691275654761905,0.8538302940476191,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.700409,8.675565047619049,0.3655657706861347,0.4917099999999994,8.130767,9.169755,8.52589895595238,8.829345683333335,473.83071323809514,282.57406288366485
PBS,512,Modified Tenengrad,432,512,0.221184,21,6.088356,6.114983714285715,0.22271297335475163,0.34516599999999986,5.836611,6.481656,6.028497398809524,6.208025530952381,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,14.033339,14.216443380952382,1.2068683919372267,0.5504829999999998,13.439482,14.579787,13.857468071428572,14.808994514285716,473.83071323809514,36.32901886814766
PBS,512,Absolute Central Moment 2,432,512,0.221184,21,0.498464,0.49055361904761907,0.038278037047994234,0.05648000000000003,0.423931,0.541751,0.4739637928571429,0.5063575119047619,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,8.080944,8.275871666666669,0.7331769245228829,0.4357799999999994,7.709173,9.952669,8.013315475,8.629430715476191,473.83071323809514,443.7311420684342
PBS,512,Absolute Central Moment 4,432,512,0.221184,21,3.000829,3.0267921428571434,0.09576816842578005,0.12448000000000015,2.904976,3.180641,2.987380707142857,3.068983576190476,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,10.799936,10.824663095238094,0.43585722879113814,0.7245020000000011,10.199416,11.506698,10.643587438095238,11.002172213095239,473.83071323809514,73.70763212432297
PBS,512,Image Power,432,512,0.221184,21,0.274602,0.28331109523809517,0.037712038618861174,0.05468300000000004,0.229339,0.343613,0.2676617119047619,0.29957349523809523,21,7.930262,7.841672714285716,0.25354518426074335,0.4298729999999997,7.418953,8.137859,7.735128705952382,7.945894346428572,21,7.643895,7.6791316190476175,0.16974945617923975,0.19245399999999968,7.436309,7.955841,7.611798814285714,7.7487238297619045,473.83071323809514,805.4711910328401
