domain,stack_index,source_folder,condition,geometry,direction,scale_factor,interpolation,operator,family,reference_tier,reference_index,slice_count,peak_index,absolute_peak_error_slices,exact_match,within_one_slice,false_maxima_count,noise_level,fwhm_slices
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018228973491686163,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018228973491686163,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018228973491686163,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018228971527301772,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018228971527301772,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.017214240061293937,5.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,0.0,0.01264622942248559,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03163386930896923,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03163386930896923,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,2,8,0,0,1.0,0.08133479589788545,9.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013380619387841373,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.06752700851115699,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.07992915748399897,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08390993830944433,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.042118913849979456,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020430634318376235,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.031393301992761115,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013380619387841373,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.012903813113131192,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_bicubic,aspect_preserved,upsample,2.0,bicubic,Image Power,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.006773400652456151,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03399174677191672,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.037263438232188036,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.043392115936563315,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.037871183296047044,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.014025491212605717,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03399174677191672,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,1.0,0.050887324506965925,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.024542973375113106,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03430064947586385,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.02279098142102817,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.060816376264251654,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.035517529490591816,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,10,14,0,10,0,0,0.0,0.0,14.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,10,14,0,10,0,0,0.0,0.0,14.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,10,14,0,10,0,0,0.0,0.0,14.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,10,14,0,10,0,0,0.0,0.0,14.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,10,14,0,10,0,0,0.0,0.0,14.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01992690496722637,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,0.0,0.012699718736311337,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03399174677191672,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03399174677191672,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,2,8,0,0,1.0,0.08134178177402122,9.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013523233850111107,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.06148003430448059,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.13116589350176486,1.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.043392122578720334,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.025521489278097536,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020707907688019524,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03374014119770901,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013523233850111107,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013006936071100013,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,aspect_2x_area,aspect_preserved,upsample,2.0,area,Image Power,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.00689225189702507,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019444555617787174,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.025239165077098228,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08359120256430401,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08193713000317109,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.013953977007594258,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019444555617787174,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,1.0,0.05197566974504786,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.024499401552398464,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019518687616145395,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01870302722100945,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.027208996326982784,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.0329712937965283,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023144590921177752,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023144590921177752,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023144590921177752,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023144592441007802,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.023144592441007802,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018681363693680394,5.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,0.0,0.01267265527507881,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019444555617787174,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.019444555617787174,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,2,8,0,0,1.0,0.08026283891844864,9.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01345777695765034,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.06148003430448059,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.13116589350176486,1.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.083591197297387,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.03762592974831166,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.02070268268271955,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.0192859745751635,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01345777695765034,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01291149443940027,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_nearest,square_distortion,geometry_only,1.0,nearest,Image Power,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.0068780833798547415,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018047617788474878,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.022486855813281244,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08298772306618556,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.08336374653746231,2.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.014254118542725042,7.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.018047617788474878,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,10,14,1,9,0,0,1.0,0.029292454244980087,6.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.022393224101146626,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.01829920637555371,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.017359476301693526,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.025321028422529906,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.02949594638753293,3.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020955917823713168,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020955917823713168,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.020955917823713168,4.0
BMA,19,/mnt/d/New_folder/datasets/New folder/bma pbf tfa/bma_imgs/pos004_3,square_512_bilinear,square_distortion,geometry_only,1.0,bilinear,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,10,14,10,0,1,1,0.0,0.0209559211002649,4.0
