domain,operator,family,reference_tier,n_stacks,mean_absolute_displacement_slices,median_absolute_displacement_slices,p90_absolute_displacement_slices,mean_absolute_displacement_um,median_absolute_displacement_um,p90_absolute_displacement_um,mean_normalized_axial_displacement,exact_match_rate,within_one_slice_rate,units_status
PBS,Brenner Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,77,0.8961038961038961,0.0,3.0,0.44805194805194803,0.0,1.5,0.08348794063079777,0.6623376623376623,0.7922077922077922,axial step verified from official record
PBS,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,77,5.935064935064935,7.0,11.0,2.9675324675324677,3.5,5.5,0.45871985157699424,0.15584415584415584,0.23376623376623376,axial step verified from official record
PBS,Variance of Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,77,5.428571428571429,5.0,11.0,2.7142857142857144,2.5,5.5,0.4100185528756958,0.16883116883116883,0.2857142857142857,axial step verified from official record
PBS,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,77,5.1688311688311686,5.0,10.400000000000006,2.5844155844155843,2.5,5.200000000000003,0.40398886827458264,0.24675324675324675,0.3116883116883117,axial step verified from official record
PBS,Sum Modified Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,77,4.662337662337662,5.0,10.400000000000006,2.331168831168831,2.5,5.200000000000003,0.3552875695732839,0.2597402597402597,0.36363636363636365,axial step verified from official record
PBS,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,77,2.103896103896104,2.0,4.0,1.051948051948052,1.0,2.0,0.1767161410018553,0.2077922077922078,0.4155844155844156,axial step verified from official record
PBS,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,77,0.4675324675324675,0.0,0.8000000000000114,0.23376623376623376,0.0,0.4000000000000057,0.05844155844155844,0.8961038961038961,0.8961038961038961,axial step verified from official record
PBS,Energy of Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,77,1.2337662337662338,0.0,4.0,0.6168831168831169,0.0,2.0,0.12569573283858998,0.6233766233766234,0.7012987012987013,axial step verified from official record
PBS,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,77,7.207792207792208,8.0,11.0,3.603896103896104,4.0,5.5,0.5586734693877551,0.025974025974025976,0.1038961038961039,axial step verified from official record
PBS,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,77,0.7792207792207793,0.0,2.4000000000000057,0.38961038961038963,0.0,1.2000000000000028,0.08000927643784786,0.6233766233766234,0.8701298701298701,axial step verified from official record
PBS,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,77,0.5194805194805194,0.0,2.0,0.2597402597402597,0.0,1.0,0.06493506493506493,0.8831168831168831,0.8831168831168831,axial step verified from official record
PBS,Variance of Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,77,1.2857142857142858,0.0,4.0,0.6428571428571429,0.0,2.0,0.13218923933209648,0.6233766233766234,0.6883116883116883,axial step verified from official record
PBS,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,77,0.2987012987012987,0.0,1.0,0.14935064935064934,0.0,0.5,0.0352504638218924,0.8701298701298701,0.935064935064935,axial step verified from official record
PBS,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,77,1.6883116883116882,0.0,6.400000000000006,0.8441558441558441,0.0,3.200000000000003,0.1407699443413729,0.6233766233766234,0.7792207792207793,axial step verified from official record
PBS,Fourier High Frequency Energy Ratio,frequency,REF-C_fixed_disjoint_four_confirmatory,77,1.9090909090909092,0.0,6.800000000000011,0.9545454545454546,0.0,3.4000000000000057,0.1537569573283859,0.5324675324675324,0.7012987012987013,axial step verified from official record
PBS,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,77,0.4155844155844156,0.0,1.0,0.2077922077922078,0.0,0.5,0.051252319109461965,0.8701298701298701,0.935064935064935,axial step verified from official record
PBS,Roberts Focus Measure,gradient,REF-C_fixed_disjoint_four_confirmatory,77,0.8181818181818182,0.0,3.0,0.4090909090909091,0.0,1.5,0.07444341372912801,0.6753246753246753,0.8051948051948052,axial step verified from official record
PBS,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,77,0.8441558441558441,0.0,2.0,0.42207792207792205,0.0,1.0,0.08395176252319109,0.6233766233766234,0.8831168831168831,axial step verified from official record
PBS,Wavelet W1,wavelet,REF-C_fixed_disjoint_four_confirmatory,77,1.0649350649350648,0.0,3.0,0.5324675324675324,0.0,1.5,0.09415584415584415,0.5064935064935064,0.7792207792207793,axial step verified from official record
PBS,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,77,0.8441558441558441,0.0,2.0,0.42207792207792205,0.0,1.0,0.08395176252319109,0.6233766233766234,0.8831168831168831,axial step verified from official record
PBS,Wavelet W2,wavelet,REF-C_fixed_disjoint_four_confirmatory,77,1.0649350649350648,0.0,3.0,0.5324675324675324,0.0,1.5,0.09415584415584415,0.5064935064935064,0.7792207792207793,axial step verified from official record
PBS,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,77,0.8441558441558441,0.0,2.0,0.42207792207792205,0.0,1.0,0.08395176252319109,0.6233766233766234,0.8831168831168831,axial step verified from official record
PBS,Wavelet W3,wavelet,REF-C_fixed_disjoint_four_confirmatory,77,1.0649350649350648,0.0,3.0,0.5324675324675324,0.0,1.5,0.09415584415584415,0.5064935064935064,0.7792207792207793,axial step verified from official record
PBS,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,77,0.8441558441558441,0.0,2.0,0.42207792207792205,0.0,1.0,0.08395176252319109,0.6233766233766234,0.8831168831168831,axial step verified from official record
PBS,Wavelet Detail Energy (db1),wavelet,REF-C_fixed_disjoint_four_confirmatory,77,1.0649350649350648,0.0,3.0,0.5324675324675324,0.0,1.5,0.09415584415584415,0.5064935064935064,0.7792207792207793,axial step verified from official record
PBS,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,77,0.8441558441558441,0.0,2.0,0.42207792207792205,0.0,1.0,0.08395176252319109,0.6233766233766234,0.8831168831168831,axial step verified from official record
PBS,Curvelet Transform Sharpness Index,wavelet_alias,REF-C_fixed_disjoint_four_confirmatory,77,1.0649350649350648,0.0,3.0,0.5324675324675324,0.0,1.5,0.09415584415584415,0.5064935064935064,0.7792207792207793,axial step verified from official record
PBS,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,77,0.5324675324675324,0.0,1.0,0.2662337662337662,0.0,0.5,0.056818181818181816,0.7532467532467533,0.9090909090909091,axial step verified from official record
PBS,DCT Focus Measure,frequency,REF-C_fixed_disjoint_four_confirmatory,77,1.1948051948051948,0.0,4.0,0.5974025974025974,0.0,2.0,0.11665120593692023,0.5714285714285714,0.7272727272727273,axial step verified from official record
PBS,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,77,7.8311688311688314,8.0,11.0,3.9155844155844157,4.0,5.5,0.6115491651205937,0.012987012987012988,0.1038961038961039,axial step verified from official record
PBS,Intensity Skewness Index,statistical,REF-C_fixed_disjoint_four_confirmatory,77,7.558441558441558,8.0,11.0,3.779220779220779,4.0,5.5,0.5837198515769944,0.012987012987012988,0.11688311688311688,axial step verified from official record
PBS,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,77,0.4675324675324675,0.0,0.8000000000000114,0.23376623376623376,0.0,0.4000000000000057,0.05844155844155844,0.8961038961038961,0.8961038961038961,axial step verified from official record
PBS,Squared Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,77,1.2337662337662338,0.0,4.0,0.6168831168831169,0.0,2.0,0.12569573283858998,0.6233766233766234,0.7012987012987013,axial step verified from official record
PBS,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,77,0.4675324675324675,0.0,0.8000000000000114,0.23376623376623376,0.0,0.4000000000000057,0.05844155844155844,0.8961038961038961,0.8961038961038961,axial step verified from official record
PBS,Gradient Squared Energy,gradient,REF-C_fixed_disjoint_four_confirmatory,77,1.2337662337662338,0.0,4.0,0.6168831168831169,0.0,2.0,0.12569573283858998,0.6233766233766234,0.7012987012987013,axial step verified from official record
PBS,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,77,2.2337662337662336,2.0,5.0,1.1168831168831168,1.0,2.5,0.1964285714285714,0.16883116883116883,0.4805194805194805,axial step verified from official record
PBS,Mean Intensity,statistical,REF-C_fixed_disjoint_four_confirmatory,77,2.8701298701298703,2.0,7.0,1.4350649350649352,1.0,3.5,0.2502319109461967,0.11688311688311688,0.35064935064935066,axial step verified from official record
PBS,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,77,1.5584415584415585,1.0,3.4000000000000057,0.7792207792207793,0.5,1.7000000000000028,0.13914656771799624,0.3116883116883117,0.5714285714285714,axial step verified from official record
PBS,Intensity Variance,statistical,REF-C_fixed_disjoint_four_confirmatory,77,1.1818181818181819,1.0,3.0,0.5909090909090909,0.5,1.5,0.099721706864564,0.38961038961038963,0.7272727272727273,axial step verified from official record
PBS,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,77,1.6363636363636365,1.0,4.0,0.8181818181818182,0.5,2.0,0.16001855287569572,0.3246753246753247,0.6233766233766234,axial step verified from official record
PBS,Intensity Range Index,statistical,REF-C_fixed_disjoint_four_confirmatory,77,2.324675324675325,2.0,5.400000000000006,1.1623376623376624,1.0,2.700000000000003,0.21753246753246752,0.2077922077922078,0.45454545454545453,axial step verified from official record
PBS,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,77,1.7792207792207793,1.0,5.0,0.8896103896103896,0.5,2.5,0.16256957328385896,0.33766233766233766,0.5714285714285714,axial step verified from official record
PBS,Maximal Intensity,statistical,REF-C_fixed_disjoint_four_confirmatory,77,2.4415584415584415,2.0,5.400000000000006,1.2207792207792207,1.0,2.700000000000003,0.21822820037105745,0.19480519480519481,0.4025974025974026,axial step verified from official record
PBS,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,77,5.935064935064935,7.0,11.0,2.9675324675324677,3.5,5.5,0.45871985157699424,0.15584415584415584,0.23376623376623376,axial step verified from official record
PBS,Laplacian Energy,laplacian,REF-C_fixed_disjoint_four_confirmatory,77,5.428571428571429,5.0,11.0,2.7142857142857144,2.5,5.5,0.4100185528756958,0.16883116883116883,0.2857142857142857,axial step verified from official record
PBS,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,77,5.2727272727272725,6.0,10.400000000000006,2.6363636363636362,3.0,5.200000000000003,0.4114100185528758,0.23376623376623376,0.3116883116883117,axial step verified from official record
PBS,Mean Absolute Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,77,4.766233766233766,5.0,10.400000000000006,2.383116883116883,2.5,5.200000000000003,0.36270871985157704,0.24675324675324675,0.36363636363636365,axial step verified from official record
PBS,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,77,0.45454545454545453,0.0,1.0,0.22727272727272727,0.0,0.5,0.05612244897959184,0.8441558441558441,0.922077922077922,axial step verified from official record
PBS,Spatial Frequency,gradient,REF-C_fixed_disjoint_four_confirmatory,77,0.8571428571428571,0.0,3.0,0.42857142857142855,0.0,1.5,0.07931354359925788,0.6493506493506493,0.7922077922077922,axial step verified from official record
PBS,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,77,0.4935064935064935,0.0,0.8000000000000114,0.24675324675324675,0.0,0.4000000000000057,0.06168831168831169,0.8961038961038961,0.8961038961038961,axial step verified from official record
PBS,Modified Tenengrad,gradient,REF-C_fixed_disjoint_four_confirmatory,77,1.2597402597402598,0.0,4.0,0.6298701298701299,0.0,2.0,0.12894248608534323,0.6233766233766234,0.7012987012987013,axial step verified from official record
PBS,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,77,1.5584415584415585,1.0,3.4000000000000057,0.7792207792207793,0.5,1.7000000000000028,0.13914656771799624,0.3116883116883117,0.5714285714285714,axial step verified from official record
PBS,Absolute Central Moment 2,statistical,REF-C_fixed_disjoint_four_confirmatory,77,1.1818181818181819,1.0,3.0,0.5909090909090909,0.5,1.5,0.099721706864564,0.38961038961038963,0.7272727272727273,axial step verified from official record
PBS,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,77,1.5324675324675325,1.0,3.0,0.7662337662337663,0.5,1.5,0.13381261595547306,0.3116883116883117,0.5844155844155844,axial step verified from official record
PBS,Absolute Central Moment 4,statistical,REF-C_fixed_disjoint_four_confirmatory,77,1.3116883116883118,1.0,3.0,0.6558441558441559,0.5,1.5,0.11386827458256027,0.38961038961038963,0.7142857142857143,axial step verified from official record
PBS,Image Power,statistical,REF-B_fixed_ten_diagnostic,77,1.948051948051948,1.0,4.0,0.974025974025974,0.5,2.0,0.1753246753246753,0.2077922077922078,0.5454545454545454,axial step verified from official record
PBS,Image Power,statistical,REF-C_fixed_disjoint_four_confirmatory,77,2.5844155844155843,2.0,7.0,1.2922077922077921,1.0,3.5,0.22912801484230055,0.16883116883116883,0.4155844155844156,axial step verified from official record
BMA,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Tenengrad,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Brenner Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,axial step verified from official record
BMA,Variance of Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,38,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.004048582995951417,0.9473684210526315,1.0,axial step verified from official record
BMA,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,axial step verified from official record
BMA,Sum Modified Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,38,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.004048582995951417,0.9473684210526315,1.0,axial step verified from official record
BMA,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,38,0.10526315789473684,0.0,0.30000000000000426,0.05263157894736842,0.0,0.15000000000000213,0.008097165991902834,0.8947368421052632,1.0,axial step verified from official record
BMA,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Energy of Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Histogram Entropy,entropy,REF-B_fixed_ten_diagnostic,38,5.105263157894737,7.0,9.0,2.5526315789473686,3.5,4.5,0.39271255060728744,0.18421052631578946,0.3157894736842105,axial step verified from official record
BMA,GLCM Contrast,texture,REF-B_fixed_ten_diagnostic,38,0.3157894736842105,0.0,0.0,0.15789473684210525,0.0,0.0,0.024291497975708502,0.9210526315789473,0.9736842105263158,axial step verified from official record
BMA,Variance of Gradient,gradient,REF-B_fixed_ten_diagnostic,38,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.004048582995951417,0.9473684210526315,1.0,axial step verified from official record
BMA,Variance of Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.10526315789473684,0.0,0.30000000000000426,0.05263157894736842,0.0,0.15000000000000213,0.008097165991902834,0.8947368421052632,1.0,axial step verified from official record
BMA,Fourier Transform Sharpness Index,frequency,REF-B_fixed_ten_diagnostic,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,axial step verified from official record
BMA,Fourier High Frequency Energy Ratio,frequency,REF-B_fixed_ten_diagnostic,38,0.2894736842105263,0.0,1.0,0.14473684210526316,0.0,0.5,0.022267206477732792,0.868421052631579,0.9736842105263158,axial step verified from official record
BMA,Fourier High Frequency Energy Ratio,frequency,REF-C_fixed_disjoint_four_confirmatory,38,0.2894736842105263,0.0,1.0,0.14473684210526316,0.0,0.5,0.022267206477732792,0.868421052631579,0.9736842105263158,axial step verified from official record
BMA,Roberts Focus Measure,gradient,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Roberts Focus Measure,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Wavelet W1,wavelet,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Wavelet W1,wavelet,REF-C_fixed_disjoint_four_confirmatory,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Wavelet W2,wavelet,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Wavelet W2,wavelet,REF-C_fixed_disjoint_four_confirmatory,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Wavelet W3,wavelet,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Wavelet W3,wavelet,REF-C_fixed_disjoint_four_confirmatory,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Wavelet Detail Energy (db1),wavelet,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Wavelet Detail Energy (db1),wavelet,REF-C_fixed_disjoint_four_confirmatory,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Curvelet Transform Sharpness Index,wavelet_alias,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Curvelet Transform Sharpness Index,wavelet_alias,REF-C_fixed_disjoint_four_confirmatory,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,DCT Focus Measure,frequency,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,DCT Focus Measure,frequency,REF-C_fixed_disjoint_four_confirmatory,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Intensity Skewness Index,statistical,REF-B_fixed_ten_diagnostic,38,6.815789473684211,8.0,10.0,3.4078947368421053,4.0,5.0,0.5242914979757086,0.0,0.05263157894736842,axial step verified from official record
BMA,Intensity Skewness Index,statistical,REF-C_fixed_disjoint_four_confirmatory,38,6.868421052631579,8.0,10.0,3.4342105263157894,4.0,5.0,0.52834008097166,0.0,0.05263157894736842,axial step verified from official record
BMA,Squared Gradient,gradient,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Squared Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Gradient Squared Energy,gradient,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Gradient Squared Energy,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Mean Intensity,statistical,REF-B_fixed_ten_diagnostic,38,4.894736842105263,6.0,8.0,2.4473684210526314,3.0,4.0,0.3765182186234817,0.05263157894736842,0.13157894736842105,axial step verified from official record
BMA,Mean Intensity,statistical,REF-C_fixed_disjoint_four_confirmatory,38,4.947368421052632,6.0,8.0,2.473684210526316,3.0,4.0,0.3805668016194332,0.05263157894736842,0.13157894736842105,axial step verified from official record
BMA,Intensity Variance,statistical,REF-B_fixed_ten_diagnostic,38,0.10526315789473684,0.0,0.30000000000000426,0.05263157894736842,0.0,0.15000000000000213,0.008097165991902834,0.8947368421052632,1.0,axial step verified from official record
BMA,Intensity Variance,statistical,REF-C_fixed_disjoint_four_confirmatory,38,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.004048582995951417,0.9473684210526315,1.0,axial step verified from official record
BMA,Intensity Range Index,statistical,REF-B_fixed_ten_diagnostic,38,1.5263157894736843,1.0,3.3000000000000043,0.7631578947368421,0.5,1.6500000000000021,0.11740890688259109,0.21052631578947367,0.6052631578947368,axial step verified from official record
BMA,Intensity Range Index,statistical,REF-C_fixed_disjoint_four_confirmatory,38,1.5789473684210527,1.0,3.3000000000000043,0.7894736842105263,0.5,1.6500000000000021,0.1214574898785425,0.18421052631578946,0.6052631578947368,axial step verified from official record
BMA,Maximal Intensity,statistical,REF-B_fixed_ten_diagnostic,38,1.9473684210526316,1.0,5.0,0.9736842105263158,0.5,2.5,0.14979757085020243,0.21052631578947367,0.5263157894736842,axial step verified from official record
BMA,Maximal Intensity,statistical,REF-C_fixed_disjoint_four_confirmatory,38,2.0,1.0,5.0,1.0,0.5,2.5,0.15384615384615385,0.18421052631578946,0.5263157894736842,axial step verified from official record
BMA,Laplacian Energy,laplacian,REF-B_fixed_ten_diagnostic,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,axial step verified from official record
BMA,Laplacian Energy,laplacian,REF-C_fixed_disjoint_four_confirmatory,38,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.004048582995951417,0.9473684210526315,1.0,axial step verified from official record
BMA,Mean Absolute Laplacian,laplacian,REF-B_fixed_ten_diagnostic,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Mean Absolute Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,38,0.13157894736842105,0.0,1.0,0.06578947368421052,0.0,0.5,0.010121457489878543,0.868421052631579,1.0,axial step verified from official record
BMA,Spatial Frequency,gradient,REF-B_fixed_ten_diagnostic,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,axial step verified from official record
BMA,Spatial Frequency,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.004048582995951417,0.9473684210526315,1.0,axial step verified from official record
BMA,Modified Tenengrad,gradient,REF-B_fixed_ten_diagnostic,38,0.02631578947368421,0.0,0.0,0.013157894736842105,0.0,0.0,0.0020242914979757085,0.9736842105263158,1.0,axial step verified from official record
BMA,Modified Tenengrad,gradient,REF-C_fixed_disjoint_four_confirmatory,38,0.07894736842105263,0.0,0.0,0.039473684210526314,0.0,0.0,0.006072874493927126,0.9210526315789473,1.0,axial step verified from official record
BMA,Absolute Central Moment 2,statistical,REF-B_fixed_ten_diagnostic,38,0.10526315789473684,0.0,0.30000000000000426,0.05263157894736842,0.0,0.15000000000000213,0.008097165991902834,0.8947368421052632,1.0,axial step verified from official record
BMA,Absolute Central Moment 2,statistical,REF-C_fixed_disjoint_four_confirmatory,38,0.05263157894736842,0.0,0.0,0.02631578947368421,0.0,0.0,0.004048582995951417,0.9473684210526315,1.0,axial step verified from official record
BMA,Absolute Central Moment 4,statistical,REF-B_fixed_ten_diagnostic,38,0.4473684210526316,0.0,1.0,0.2236842105263158,0.0,0.5,0.03441295546558704,0.7105263157894737,0.9473684210526315,axial step verified from official record
BMA,Absolute Central Moment 4,statistical,REF-C_fixed_disjoint_four_confirmatory,38,0.4473684210526316,0.0,1.0,0.2236842105263158,0.0,0.5,0.03441295546558704,0.7105263157894737,0.9473684210526315,axial step verified from official record
BMA,Image Power,statistical,REF-B_fixed_ten_diagnostic,38,0.3157894736842105,0.0,1.0,0.15789473684210525,0.0,0.5,0.024291497975708502,0.8421052631578947,0.9473684210526315,axial step verified from official record
BMA,Image Power,statistical,REF-C_fixed_disjoint_four_confirmatory,38,0.3684210526315789,0.0,1.0,0.18421052631578946,0.0,0.5,0.028340080971659923,0.7894736842105263,0.9473684210526315,axial step verified from official record
TBF,Tenengrad,gradient,REF-B_fixed_ten_diagnostic,182,0.01098901098901099,0.0,0.0,0.005494505494505495,0.0,0.0,0.00084530853761623,0.989010989010989,1.0,axial step verified from official record
TBF,Tenengrad,gradient,REF-C_fixed_disjoint_four_confirmatory,182,0.09340659340659341,0.0,0.0,0.046703296703296704,0.0,0.0,0.007185122569737956,0.9065934065934066,1.0,axial step verified from official record
TBF,Brenner Gradient,gradient,REF-B_fixed_ten_diagnostic,182,0.02197802197802198,0.0,0.0,0.01098901098901099,0.0,0.0,0.00169061707523246,0.978021978021978,1.0,axial step verified from official record
TBF,Brenner Gradient,gradient,REF-C_fixed_disjoint_four_confirmatory,182,0.09340659340659341,0.0,0.0,0.046703296703296704,0.0,0.0,0.007185122569737956,0.9065934065934066,1.0,axial step verified from official record
TBF,Variance of Laplacian,laplacian,REF-B_fixed_ten_diagnostic,182,5.417582417582418,6.0,8.0,2.708791208791209,3.0,4.0,0.4167371090448014,0.0989010989010989,0.1978021978021978,axial step verified from official record
TBF,Variance of Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,182,5.335164835164835,6.0,8.0,2.6675824175824174,3.0,4.0,0.4103972950126797,0.11538461538461539,0.2032967032967033,axial step verified from official record
TBF,Sum Modified Laplacian,laplacian,REF-B_fixed_ten_diagnostic,182,4.961538461538462,6.0,8.0,2.480769230769231,3.0,4.0,0.3816568047337278,0.15934065934065933,0.2692307692307692,axial step verified from official record
TBF,Sum Modified Laplacian,laplacian,REF-C_fixed_disjoint_four_confirmatory,182,4.8791208791208796,6.0,8.0,2.4395604395604398,3.0,4.0,0.37531699070160607,0.1813186813186813,0.27472527472527475,axial step verified from official record
TBF,Normalized Variance,statistical,REF-B_fixed_ten_diagnostic,182,0.18681318681318682,0.0,1.0,0.09340659340659341,0.0,0.5,0.014370245139475912,0.8571428571428571,0.9945054945054945,axial step verified from official record
TBF,Energy of Gradient,gradient,REF-B_fixed_ten_diagnostic,182,0.01098901098901099,0.0,0.0,0.005494505494505495,0.0,0.0,0.00084530853761623,0.989010989010989,1.0,axial step verified from official record
