domain,operator,family,criterion,raw_value,normalized_value,unit,sample_count,reference_tier,runtime_protocol,candidate_pool,axial_step_um,raw_value_um,physical_unit_status
PBS,Histogram Entropy,entropy,range_around_global_maximum,1.6363636363636365,1.0,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.8181818181818182,converted from slices using verified dataset axial step
PBS,Histogram Entropy,entropy,fwhm,11.441558441558442,1.0,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,5.720779220779221,converted from slices using verified dataset axial step
PBS,GLCM Contrast,texture,range_around_global_maximum,1.1688311688311688,0.217391304347826,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.5844155844155844,converted from slices using verified dataset axial step
PBS,GLCM Contrast,texture,fwhm,5.090909090909091,0.2499999999999999,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,2.5454545454545454,converted from slices using verified dataset axial step
PBS,Variance of Gradient,gradient,range_around_global_maximum,1.1428571428571428,0.1739130434782608,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.5714285714285714,converted from slices using verified dataset axial step
PBS,Variance of Gradient,gradient,fwhm,2.9740259740259742,0.0,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,1.4870129870129871,converted from slices using verified dataset axial step
PBS,Fourier Transform Sharpness Index,frequency,range_around_global_maximum,1.324675324675325,0.4782608695652174,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6623376623376624,converted from slices using verified dataset axial step
PBS,Fourier Transform Sharpness Index,frequency,fwhm,4.857142857142857,0.2223926380368097,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,2.4285714285714284,converted from slices using verified dataset axial step
PBS,Fourier High Frequency Energy Ratio,frequency,range_around_global_maximum,1.12987012987013,0.1521739130434784,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.564935064935065,converted from slices using verified dataset axial step
PBS,Fourier High Frequency Energy Ratio,frequency,fwhm,7.064935064935065,0.4831288343558281,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.5324675324675323,converted from slices using verified dataset axial step
PBS,Roberts Focus Measure,gradient,range_around_global_maximum,1.1688311688311688,0.217391304347826,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.5844155844155844,converted from slices using verified dataset axial step
PBS,Roberts Focus Measure,gradient,fwhm,3.753246753246753,0.0920245398773005,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,1.8766233766233764,converted from slices using verified dataset axial step
PBS,Wavelet W1,wavelet,range_around_global_maximum,1.2337662337662338,0.3260869565217393,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6168831168831169,converted from slices using verified dataset axial step
PBS,Wavelet W1,wavelet,fwhm,6.090909090909091,0.3680981595092024,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.0454545454545454,converted from slices using verified dataset axial step
PBS,Wavelet W2,wavelet,range_around_global_maximum,1.2337662337662338,0.3260869565217393,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6168831168831169,converted from slices using verified dataset axial step
PBS,Wavelet W2,wavelet,fwhm,6.090909090909091,0.3680981595092024,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.0454545454545454,converted from slices using verified dataset axial step
PBS,Wavelet W3,wavelet,range_around_global_maximum,1.2337662337662338,0.3260869565217393,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6168831168831169,converted from slices using verified dataset axial step
PBS,Wavelet W3,wavelet,fwhm,6.090909090909091,0.3680981595092024,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.0454545454545454,converted from slices using verified dataset axial step
PBS,Wavelet Detail Energy (db1),wavelet,range_around_global_maximum,1.2337662337662338,0.3260869565217393,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6168831168831169,converted from slices using verified dataset axial step
PBS,Wavelet Detail Energy (db1),wavelet,fwhm,6.090909090909091,0.3680981595092024,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.0454545454545454,converted from slices using verified dataset axial step
PBS,Curvelet Transform Sharpness Index,wavelet_alias,range_around_global_maximum,1.2337662337662338,0.3260869565217393,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6168831168831169,converted from slices using verified dataset axial step
PBS,Curvelet Transform Sharpness Index,wavelet_alias,fwhm,6.090909090909091,0.3680981595092024,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.0454545454545454,converted from slices using verified dataset axial step
PBS,DCT Focus Measure,frequency,range_around_global_maximum,1.2987012987012987,0.4347826086956521,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6493506493506493,converted from slices using verified dataset axial step
PBS,DCT Focus Measure,frequency,fwhm,5.701298701298701,0.3220858895705521,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,2.8506493506493507,converted from slices using verified dataset axial step
PBS,Intensity Skewness Index,statistical,range_around_global_maximum,1.0389610389610389,0.0,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.5194805194805194,converted from slices using verified dataset axial step
PBS,Intensity Skewness Index,statistical,fwhm,9.194805194805197,0.7346625766871165,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,4.597402597402598,converted from slices using verified dataset axial step
PBS,Squared Gradient,gradient,range_around_global_maximum,1.1688311688311688,0.217391304347826,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.5844155844155844,converted from slices using verified dataset axial step
PBS,Squared Gradient,gradient,fwhm,3.896103896103896,0.1088957055214723,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,1.948051948051948,converted from slices using verified dataset axial step
PBS,Gradient Squared Energy,gradient,range_around_global_maximum,1.1688311688311688,0.217391304347826,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.5844155844155844,converted from slices using verified dataset axial step
PBS,Gradient Squared Energy,gradient,fwhm,3.896103896103896,0.1088957055214723,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,1.948051948051948,converted from slices using verified dataset axial step
PBS,Mean Intensity,statistical,range_around_global_maximum,1.4155844155844155,0.6304347826086955,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.7077922077922078,converted from slices using verified dataset axial step
PBS,Mean Intensity,statistical,fwhm,7.688311688311688,0.5567484662576686,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.844155844155844,converted from slices using verified dataset axial step
PBS,Intensity Variance,statistical,range_around_global_maximum,1.2857142857142858,0.4130434782608697,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6428571428571429,converted from slices using verified dataset axial step
PBS,Intensity Variance,statistical,fwhm,7.766233766233766,0.5659509202453987,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.883116883116883,converted from slices using verified dataset axial step
PBS,Intensity Range Index,statistical,range_around_global_maximum,1.2597402597402598,0.3695652173913045,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6298701298701299,converted from slices using verified dataset axial step
PBS,Intensity Range Index,statistical,fwhm,7.441558441558442,0.5276073619631902,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.720779220779221,converted from slices using verified dataset axial step
PBS,Maximal Intensity,statistical,range_around_global_maximum,1.2857142857142858,0.4130434782608697,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6428571428571429,converted from slices using verified dataset axial step
PBS,Maximal Intensity,statistical,fwhm,7.896103896103896,0.5812883435582821,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.948051948051948,converted from slices using verified dataset axial step
PBS,Laplacian Energy,laplacian,range_around_global_maximum,1.155844155844156,0.1956521739130436,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.577922077922078,converted from slices using verified dataset axial step
PBS,Laplacian Energy,laplacian,fwhm,8.922077922077921,0.7024539877300613,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,4.461038961038961,converted from slices using verified dataset axial step
PBS,Mean Absolute Laplacian,laplacian,range_around_global_maximum,1.155844155844156,0.1956521739130436,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.577922077922078,converted from slices using verified dataset axial step
PBS,Mean Absolute Laplacian,laplacian,fwhm,9.155844155844155,0.7300613496932514,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,4.577922077922078,converted from slices using verified dataset axial step
PBS,Spatial Frequency,gradient,range_around_global_maximum,1.2207792207792207,0.3043478260869565,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6103896103896104,converted from slices using verified dataset axial step
PBS,Spatial Frequency,gradient,fwhm,4.194805194805195,0.1441717791411042,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,2.0974025974025974,converted from slices using verified dataset axial step
PBS,Modified Tenengrad,gradient,range_around_global_maximum,1.1428571428571428,0.1739130434782608,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.5714285714285714,converted from slices using verified dataset axial step
PBS,Modified Tenengrad,gradient,fwhm,3.844155844155844,0.1027607361963189,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,1.922077922077922,converted from slices using verified dataset axial step
PBS,Absolute Central Moment 2,statistical,range_around_global_maximum,1.2857142857142858,0.4130434782608697,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6428571428571429,converted from slices using verified dataset axial step
PBS,Absolute Central Moment 2,statistical,fwhm,7.766233766233766,0.5659509202453987,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.883116883116883,converted from slices using verified dataset axial step
PBS,Absolute Central Moment 4,statistical,range_around_global_maximum,1.2987012987012987,0.4347826086956521,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6493506493506493,converted from slices using verified dataset axial step
PBS,Absolute Central Moment 4,statistical,fwhm,7.246753246753247,0.5046012269938651,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.6233766233766236,converted from slices using verified dataset axial step
PBS,Image Power,statistical,range_around_global_maximum,1.2987012987012987,0.4347826086956521,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,0.6493506493506493,converted from slices using verified dataset axial step
PBS,Image Power,statistical,fwhm,7.402597402597403,0.5230061349693251,slices,77,not_reference_dependent,not_applicable,frozen_32,0.5,3.7012987012987013,converted from slices using verified dataset axial step
BMA,Tenengrad,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Tenengrad,gradient,fwhm,3.973684210526316,0.095360824742268,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.986842105263158,converted from slices using verified dataset axial step
BMA,Brenner Gradient,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Brenner Gradient,gradient,fwhm,3.9210526315789473,0.0902061855670103,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.9605263157894737,converted from slices using verified dataset axial step
BMA,Variance of Laplacian,laplacian,range_around_global_maximum,1.263157894736842,0.0975609756097559,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.631578947368421,converted from slices using verified dataset axial step
BMA,Variance of Laplacian,laplacian,fwhm,3.0526315789473686,0.0051546391752577,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.5263157894736843,converted from slices using verified dataset axial step
BMA,Sum Modified Laplacian,laplacian,range_around_global_maximum,1.263157894736842,0.0975609756097559,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.631578947368421,converted from slices using verified dataset axial step
BMA,Sum Modified Laplacian,laplacian,fwhm,3.0526315789473686,0.0051546391752577,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.5263157894736843,converted from slices using verified dataset axial step
BMA,Normalized Variance,statistical,range_around_global_maximum,2.0789473684210527,0.8536585365853658,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.0394736842105263,converted from slices using verified dataset axial step
BMA,Normalized Variance,statistical,fwhm,7.657894736842105,0.4561855670103092,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,3.8289473684210527,converted from slices using verified dataset axial step
BMA,Energy of Gradient,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Energy of Gradient,gradient,fwhm,3.973684210526316,0.095360824742268,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.986842105263158,converted from slices using verified dataset axial step
BMA,Histogram Entropy,entropy,range_around_global_maximum,1.631578947368421,0.4390243902439023,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.8157894736842105,converted from slices using verified dataset axial step
BMA,Histogram Entropy,entropy,fwhm,10.894736842105264,0.7731958762886598,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,5.447368421052632,converted from slices using verified dataset axial step
BMA,GLCM Contrast,texture,range_around_global_maximum,1.3421052631578947,0.170731707317073,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6710526315789473,converted from slices using verified dataset axial step
BMA,GLCM Contrast,texture,fwhm,3.9210526315789473,0.0902061855670103,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.9605263157894737,converted from slices using verified dataset axial step
BMA,Variance of Gradient,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Variance of Gradient,gradient,fwhm,3.789473684210526,0.0773195876288659,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.894736842105263,converted from slices using verified dataset axial step
BMA,Fourier Transform Sharpness Index,frequency,range_around_global_maximum,1.4473684210526316,0.2682926829268293,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.7236842105263158,converted from slices using verified dataset axial step
BMA,Fourier Transform Sharpness Index,frequency,fwhm,4.842105263157895,0.1804123711340206,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.4210526315789473,converted from slices using verified dataset axial step
BMA,Fourier High Frequency Energy Ratio,frequency,range_around_global_maximum,1.2894736842105263,0.121951219512195,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6447368421052632,converted from slices using verified dataset axial step
BMA,Fourier High Frequency Energy Ratio,frequency,fwhm,3.0,0.0,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.5,converted from slices using verified dataset axial step
BMA,Roberts Focus Measure,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Roberts Focus Measure,gradient,fwhm,3.9210526315789473,0.0902061855670103,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.9605263157894737,converted from slices using verified dataset axial step
BMA,Wavelet W1,wavelet,range_around_global_maximum,1.394736842105263,0.219512195121951,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6973684210526315,converted from slices using verified dataset axial step
BMA,Wavelet W1,wavelet,fwhm,4.342105263157895,0.1314432989690721,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.1710526315789473,converted from slices using verified dataset axial step
BMA,Wavelet W2,wavelet,range_around_global_maximum,1.394736842105263,0.219512195121951,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6973684210526315,converted from slices using verified dataset axial step
BMA,Wavelet W2,wavelet,fwhm,4.342105263157895,0.1314432989690721,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.1710526315789473,converted from slices using verified dataset axial step
BMA,Wavelet W3,wavelet,range_around_global_maximum,1.394736842105263,0.219512195121951,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6973684210526315,converted from slices using verified dataset axial step
BMA,Wavelet W3,wavelet,fwhm,4.342105263157895,0.1314432989690721,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.1710526315789473,converted from slices using verified dataset axial step
BMA,Wavelet Detail Energy (db1),wavelet,range_around_global_maximum,1.394736842105263,0.219512195121951,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6973684210526315,converted from slices using verified dataset axial step
BMA,Wavelet Detail Energy (db1),wavelet,fwhm,4.342105263157895,0.1314432989690721,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.1710526315789473,converted from slices using verified dataset axial step
BMA,Curvelet Transform Sharpness Index,wavelet_alias,range_around_global_maximum,1.394736842105263,0.219512195121951,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6973684210526315,converted from slices using verified dataset axial step
BMA,Curvelet Transform Sharpness Index,wavelet_alias,fwhm,4.342105263157895,0.1314432989690721,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.1710526315789473,converted from slices using verified dataset axial step
BMA,DCT Focus Measure,frequency,range_around_global_maximum,1.5,0.3170731707317072,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.75,converted from slices using verified dataset axial step
BMA,DCT Focus Measure,frequency,fwhm,5.394736842105263,0.2345360824742267,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.6973684210526314,converted from slices using verified dataset axial step
BMA,Intensity Skewness Index,statistical,range_around_global_maximum,1.1578947368421053,0.0,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.5789473684210527,converted from slices using verified dataset axial step
BMA,Intensity Skewness Index,statistical,fwhm,13.210526315789474,1.0,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,6.605263157894737,converted from slices using verified dataset axial step
BMA,Squared Gradient,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Squared Gradient,gradient,fwhm,3.973684210526316,0.095360824742268,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.986842105263158,converted from slices using verified dataset axial step
BMA,Gradient Squared Energy,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Gradient Squared Energy,gradient,fwhm,3.973684210526316,0.095360824742268,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.986842105263158,converted from slices using verified dataset axial step
BMA,Mean Intensity,statistical,range_around_global_maximum,1.736842105263158,0.5365853658536586,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.868421052631579,converted from slices using verified dataset axial step
BMA,Mean Intensity,statistical,fwhm,7.842105263157895,0.4742268041237113,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,3.9210526315789473,converted from slices using verified dataset axial step
BMA,Intensity Variance,statistical,range_around_global_maximum,2.0526315789473686,0.8292682926829269,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.0263157894736843,converted from slices using verified dataset axial step
BMA,Intensity Variance,statistical,fwhm,7.657894736842105,0.4561855670103092,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,3.8289473684210527,converted from slices using verified dataset axial step
BMA,Intensity Range Index,statistical,range_around_global_maximum,1.605263157894737,0.4146341463414634,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.8026315789473685,converted from slices using verified dataset axial step
BMA,Intensity Range Index,statistical,fwhm,5.842105263157895,0.2783505154639175,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.9210526315789473,converted from slices using verified dataset axial step
BMA,Maximal Intensity,statistical,range_around_global_maximum,2.236842105263158,1.0,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.118421052631579,converted from slices using verified dataset axial step
BMA,Maximal Intensity,statistical,fwhm,6.0,0.2938144329896907,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,3.0,converted from slices using verified dataset axial step
BMA,Laplacian Energy,laplacian,range_around_global_maximum,1.263157894736842,0.0975609756097559,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.631578947368421,converted from slices using verified dataset axial step
BMA,Laplacian Energy,laplacian,fwhm,3.0526315789473686,0.0051546391752577,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.5263157894736843,converted from slices using verified dataset axial step
BMA,Mean Absolute Laplacian,laplacian,range_around_global_maximum,1.2894736842105263,0.121951219512195,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6447368421052632,converted from slices using verified dataset axial step
BMA,Mean Absolute Laplacian,laplacian,fwhm,3.210526315789474,0.0206185567010309,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.605263157894737,converted from slices using verified dataset axial step
BMA,Spatial Frequency,gradient,range_around_global_maximum,1.394736842105263,0.219512195121951,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6973684210526315,converted from slices using verified dataset axial step
BMA,Spatial Frequency,gradient,fwhm,4.2368421052631575,0.1211340206185566,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,2.1184210526315788,converted from slices using verified dataset axial step
BMA,Modified Tenengrad,gradient,range_around_global_maximum,1.368421052631579,0.1951219512195121,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.6842105263157895,converted from slices using verified dataset axial step
BMA,Modified Tenengrad,gradient,fwhm,3.9210526315789473,0.0902061855670103,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.9605263157894737,converted from slices using verified dataset axial step
BMA,Absolute Central Moment 2,statistical,range_around_global_maximum,2.0526315789473686,0.8292682926829269,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.0263157894736843,converted from slices using verified dataset axial step
BMA,Absolute Central Moment 2,statistical,fwhm,7.657894736842105,0.4561855670103092,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,3.8289473684210527,converted from slices using verified dataset axial step
BMA,Absolute Central Moment 4,statistical,range_around_global_maximum,1.973684210526316,0.7560975609756097,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,0.986842105263158,converted from slices using verified dataset axial step
BMA,Absolute Central Moment 4,statistical,fwhm,7.368421052631579,0.4278350515463917,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,3.6842105263157894,converted from slices using verified dataset axial step
BMA,Image Power,statistical,range_around_global_maximum,2.0789473684210527,0.8536585365853658,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,1.0394736842105263,converted from slices using verified dataset axial step
BMA,Image Power,statistical,fwhm,8.078947368421053,0.4974226804123711,slices,38,not_reference_dependent,not_applicable,frozen_32,0.5,4.0394736842105265,converted from slices using verified dataset axial step
TBF,Tenengrad,gradient,range_around_global_maximum,1.1813186813186811,0.2064516129032258,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5906593406593406,converted from slices using verified dataset axial step
TBF,Tenengrad,gradient,fwhm,2.730769230769231,0.005819592628516,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3653846153846154,converted from slices using verified dataset axial step
TBF,Brenner Gradient,gradient,range_around_global_maximum,1.1593406593406594,0.1806451612903227,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5796703296703297,converted from slices using verified dataset axial step
TBF,Brenner Gradient,gradient,fwhm,2.7142857142857144,0.004364694471387,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3571428571428572,converted from slices using verified dataset axial step
TBF,Variance of Laplacian,laplacian,range_around_global_maximum,1.6153846153846154,0.7161290322580645,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.8076923076923077,converted from slices using verified dataset axial step
TBF,Variance of Laplacian,laplacian,fwhm,9.571428571428571,0.6096023278370514,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.785714285714286,converted from slices using verified dataset axial step
TBF,Sum Modified Laplacian,laplacian,range_around_global_maximum,1.8186813186813189,0.9548387096774192,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.9093406593406594,converted from slices using verified dataset axial step
TBF,Sum Modified Laplacian,laplacian,fwhm,9.917582417582418,0.6401551891367605,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.958791208791209,converted from slices using verified dataset axial step
TBF,Normalized Variance,statistical,range_around_global_maximum,1.5,0.5806451612903225,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.75,converted from slices using verified dataset axial step
TBF,Normalized Variance,statistical,fwhm,6.576923076923077,0.3452958292919495,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.2884615384615383,converted from slices using verified dataset axial step
TBF,Energy of Gradient,gradient,range_around_global_maximum,1.1813186813186811,0.2064516129032258,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5906593406593406,converted from slices using verified dataset axial step
TBF,Energy of Gradient,gradient,fwhm,2.730769230769231,0.005819592628516,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3653846153846154,converted from slices using verified dataset axial step
TBF,Histogram Entropy,entropy,range_around_global_maximum,1.2252747252747254,0.2580645161290323,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6126373626373627,converted from slices using verified dataset axial step
TBF,Histogram Entropy,entropy,fwhm,5.093406593406593,0.2143549951503394,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,2.5467032967032965,converted from slices using verified dataset axial step
TBF,GLCM Contrast,texture,range_around_global_maximum,1.5164835164835164,0.5999999999999999,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.7582417582417582,converted from slices using verified dataset axial step
TBF,GLCM Contrast,texture,fwhm,13.994505494505496,1.0,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,6.997252747252748,converted from slices using verified dataset axial step
TBF,Variance of Gradient,gradient,range_around_global_maximum,1.1703296703296704,0.1935483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.5851648351648352,converted from slices using verified dataset axial step
TBF,Variance of Gradient,gradient,fwhm,2.6648351648351647,0.0,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.3324175824175823,converted from slices using verified dataset axial step
TBF,Fourier Transform Sharpness Index,frequency,range_around_global_maximum,1.2747252747252746,0.3161290322580644,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6373626373626373,converted from slices using verified dataset axial step
TBF,Fourier Transform Sharpness Index,frequency,fwhm,3.681318681318681,0.0897187196896217,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,1.8406593406593406,converted from slices using verified dataset axial step
TBF,Fourier High Frequency Energy Ratio,frequency,range_around_global_maximum,1.2032967032967032,0.2322580645161289,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6016483516483516,converted from slices using verified dataset axial step
TBF,Fourier High Frequency Energy Ratio,frequency,fwhm,9.934065934065934,0.6416100872938895,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.967032967032967,converted from slices using verified dataset axial step
TBF,Roberts Focus Measure,gradient,range_around_global_maximum,1.8571428571428568,1.0,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.9285714285714284,converted from slices using verified dataset axial step
TBF,Roberts Focus Measure,gradient,fwhm,9.928571428571429,0.6411251212415131,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,4.964285714285714,converted from slices using verified dataset axial step
TBF,Wavelet W1,wavelet,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6456043956043956,converted from slices using verified dataset axial step
TBF,Wavelet W1,wavelet,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.0247252747252746,converted from slices using verified dataset axial step
TBF,Wavelet W2,wavelet,range_around_global_maximum,1.2912087912087913,0.335483870967742,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,0.6456043956043956,converted from slices using verified dataset axial step
TBF,Wavelet W2,wavelet,fwhm,6.049450549450549,0.2987390882638215,slices,182,not_reference_dependent,not_applicable,frozen_32,0.5,3.0247252747252746,converted from slices using verified dataset axial step
